@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
891,'2019/02/08 17:38:08:689',6,134.309418,231.214005,316.931671,343.0401,353.071991,373.776367,122.273003,210.691238,305.856934,333.410034,340.341003,372.365417,0.08377,0.07961,0.053323,0.089336,0.078066,0.047544,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
892,'2019/02/08 17:38:08:772',6,134.351166,229.57486,316.121033,342.948334,349.639526,373.980103,122.089027,210.294434,305.323303,334.059479,339.813782,372.320099,0.082228,0.080386,0.054043,0.089045,0.078057,0.048471,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
893,'2019/02/08 17:38:08:852',6,134.306381,231.380508,317.13504,343.474762,352.467316,372.909882,122.160156,209.515167,304.281555,332.838196,340.514771,372.494904,0.083931,0.079642,0.052195,0.088,0.077894,0.047482,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
894,'2019/02/08 17:38:08:917',6,134.29657,230.29686,315.997009,343.835571,353.001007,372.08075,122.228714,209.296295,303.975067,332.508789,339.72525,372.711914,0.082896,0.079634,0.05252,0.087292,0.077648,0.047764,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
895,'2019/02/08 17:38:08:985',6,134.344315,230.051117,316.012177,343.778473,345.666229,373.209808,122.282425,209.116806,303.66391,332.655334,340.226807,372.71814,0.082609,0.079887,0.053001,0.086725,0.077808,0.048026,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
896,'2019/02/08 17:38:09:052',6,134.304703,232.353363,317.856812,344.322266,359.269897,374.2388,122.349777,208.470444,302.952484,333.248383,339.167206,372.809906,0.084612,0.079577,0.052624,0.085478,0.077256,0.049847,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
897,'2019/02/08 17:38:09:120',6,134.265274,232.440674,318.149323,344.318542,347.318481,374.201477,122.517487,207.999893,302.445679,331.001007,339.475769,370.176422,0.08472,0.079736,0.052089,0.084506,0.077072,0.048195,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
898,'2019/02/08 17:38:09:187',6,134.23819,232.72821,318.518127,344.898163,349.374115,375.109161,122.717636,208.152924,302.537537,329.848175,339.716217,370.497345,0.084968,0.079835,0.052148,0.084459,0.077079,0.048456,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
899,'2019/02/08 17:38:09:257',6,134.233109,233.105942,318.844727,344.878113,346.384094,374.433167,122.508377,209.331558,304.145447,332.979767,340.560089,372.191589,0.08526,0.079831,0.051335,0.08621,0.076971,0.05054,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
900,'2019/02/08 17:38:09:324',6,134.318817,232.776627,318.572205,341.479858,349.890381,365.924591,122.504807,209.131683,303.850922,332.267548,339.528656,372.611115,0.084891,0.079848,0.045112,0.08594,0.077136,0.051983,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
901,'2019/02/08 17:38:09:390',6,134.345139,233.760818,320.238556,331.11084,341.614624,355.506805,122.601509,209.700226,304.452576,333.036957,338.71048,372.548889,0.085825,0.080504,0.033689,0.086979,0.077721,0.050937,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
902,'2019/02/08 17:38:09:465',6,134.402954,233.948578,320.297455,337.009369,341.027527,355.239655,122.6605,210.210297,304.884247,331.741852,337.874054,371.577972,0.086023,0.080322,0.033747,0.087667,0.078334,0.050397,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
903,'2019/02/08 17:38:09:535',6,134.508774,234.998383,321.262024,337.230164,341.733185,357.252441,122.456451,209.576492,303.915649,332.275665,338.122742,371.93692,0.086992,0.080212,0.03497,0.087403,0.078887,0.051508,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
904,'2019/02/08 17:38:09:601',6,134.631058,233.843216,320.254364,337.065887,341.236176,357.885986,122.54821,208.919266,303.223053,332.099976,338.11908,369.37738,0.085954,0.080244,0.036379,0.086948,0.078663,0.049466,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
905,'2019/02/08 17:38:09:668',6,134.770584,234.699051,321.106781,336.330933,343.510223,356.439972,122.626984,210.013199,304.679596,332.579285,338.995026,371.972565,0.086708,0.080209,0.034562,0.088101,0.078676,0.050501,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
906,'2019/02/08 17:38:09:732',6,134.831665,234.04805,320.531128,336.399353,340.390808,357.220001,122.59288,209.739258,304.222717,332.222656,337.564331,371.741608,0.086144,0.080241,0.03546,0.087589,0.078922,0.051078,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
907,'2019/02/08 17:38:09:800',6,134.948212,234.349792,320.297516,336.149048,340.641327,355.890503,122.440056,209.065323,303.495575,332.807495,337.831757,371.653107,0.086335,0.080087,0.03485,0.087445,0.078654,0.051682,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
908,'2019/02/08 17:38:09:866',6,135.028809,234.636398,320.408173,327.752441,340.632782,356.574219,122.49894,208.744614,303.217865,332.709381,336.598969,371.971741,0.086565,0.080049,0.034742,0.087238,0.078216,0.051846,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
909,'2019/02/08 17:38:09:934',6,135.051285,234.690414,320.482239,327.429871,339.460846,355.589264,122.508812,208.283295,302.327362,332.167084,337.310486,371.057159,0.086623,0.080037,0.034059,0.086677,0.078809,0.05448,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
910,'2019/02/08 17:38:10:002',6,135.09549,233.896271,319.727661,327.230164,338.879669,355.467316,122.506248,207.587311,301.459534,331.142792,337.945496,369.304504,0.085877,0.080087,0.034648,0.086273,0.078884,0.051926,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
911,'2019/02/08 17:38:10:074',6,135.133331,233.418655,318.896027,336.060089,339.243591,356.365753,122.809509,208.272934,302.197479,331.159607,337.548706,369.227936,0.085429,0.079867,0.036077,0.087239,0.079007,0.050854,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
912,'2019/02/08 17:38:10:147',6,135.161331,232.54071,318.043976,326.988739,337.013214,353.68631,122.769234,209.711182,303.858673,332.989868,336.304901,368.698944,0.084634,0.079901,0.034458,0.089562,0.079274,0.050382,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
913,'2019/02/08 17:38:10:214',6,135.198975,233.271973,318.7034,335.465637,338.782776,355.667297,122.658302,208.599426,302.435944,333.066437,337.853638,370.669556,0.085332,0.079841,0.035344,0.088598,0.079257,0.051839,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
914,'2019/02/08 17:38:10:280',6,135.203781,233.230164,318.839813,328.291687,337.437897,354.784973,122.562416,208.763962,302.591949,333.641724,334.644775,370.458588,0.085327,0.079964,0.0348,0.088662,0.079051,0.052814,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
915,'2019/02/08 17:38:10:347',6,135.263794,233.755096,319.279755,328.701141,337.303162,355.515717,122.383888,208.954361,302.979889,333.450256,337.504059,370.141022,0.085761,0.079953,0.03517,0.08899,0.078626,0.052567,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
916,'2019/02/08 17:38:10:413',6,135.159363,233.538651,318.84314,336.125427,340.467773,356.030823,122.282516,209.25856,303.542389,332.926147,336.644867,369.100098,0.085648,0.079813,0.03566,0.089451,0.078023,0.049882,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
917,'2019/02/08 17:38:10:479',6,135.264786,232.538879,317.984009,328.823456,338.771149,354.247742,122.129677,208.627579,302.791138,320.228851,336.434021,358.526733,0.084681,0.079883,0.034909,0.088708,0.077643,0.042193,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
918,'2019/02/08 17:38:10:541',6,135.32692,232.710739,317.9664,335.86319,340.745026,354.436279,122.051064,209.244125,303.515747,332.724243,336.175415,370.547516,0.084856,0.079758,0.035653,0.089667,0.077578,0.053159,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
919,'2019/02/08 17:38:10:611',6,135.315475,232.544876,317.618103,334.948181,340.876373,354.217712,121.893898,208.304947,302.389801,333.136261,337.882111,369.996887,0.084759,0.079626,0.035797,0.088572,0.077612,0.055715,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
920,'2019/02/08 17:38:10:678',6,135.352921,232.942352,317.80954,334.396423,338.973755,354.703033,121.781548,207.600021,301.305359,331.340729,339.115021,368.555786,0.085128,0.079488,0.035996,0.087876,0.078056,0.055001,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
921,'2019/02/08 17:38:10:744',6,135.397278,232.715851,317.404144,334.3638,339.825836,354.056152,121.632851,207.235352,300.736816,331.760651,338.669037,368.931396,0.08493,0.079365,0.03583,0.087689,0.078333,0.05407,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
922,'2019/02/08 17:38:10:805',6,135.399734,233.202393,317.868958,334.079468,337.445587,353.9534,121.603645,208.777878,302.692566,333.453674,339.958435,370.513763,0.085396,0.079345,0.035397,0.089433,0.07846,0.052661,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
923,'2019/02/08 17:38:10:872',6,135.364029,233.31601,317.868927,333.608887,338.790009,353.074402,121.513054,208.483414,302.190399,333.731659,339.521271,370.428955,0.085572,0.079277,0.034585,0.08908,0.078473,0.053001,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
924,'2019/02/08 17:38:10:937',6,135.375946,232.754669,317.284332,333.786285,337.906006,352.680084,121.538361,209.47052,303.387024,334.094055,338.748505,370.604828,0.085047,0.079264,0.034948,0.090238,0.078604,0.05056,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
925,'2019/02/08 17:38:11:007',6,135.339294,231.185806,315.763641,332.551239,338.465088,352.5289,121.550613,209.077454,302.723022,334.169159,338.426849,371.164917,0.083648,0.07929,0.036168,0.089575,0.078584,0.051156,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
926,'2019/02/08 17:38:11:072',6,135.339752,231.013474,315.667511,324.602783,333.235474,353.029327,121.527824,209.020996,302.618713,334.005585,339.060333,371.165527,0.083487,0.079305,0.036645,0.089434,0.078649,0.051271,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
927,'2019/02/08 17:38:11:136',6,135.255707,230.550537,315.177368,325.10437,335.462494,352.63562,121.445396,209.073013,302.673248,333.723114,307.730621,370.576691,0.083106,0.079273,0.036549,0.08953,0.078666,0.049684,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
928,'2019/02/08 17:38:11:200',6,135.218216,230.481903,315.175171,324.989502,335.018951,351.566284,121.38118,208.840515,302.331085,334.453613,325.332489,371.700867,0.083085,0.079293,0.035534,0.089212,0.078602,0.050563,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
929,'2019/02/08 17:38:11:268',6,135.159927,230.171661,314.860291,325.035278,336.327393,351.911499,121.623665,209.679443,303.29303,334.677582,310.132263,372.085419,0.082833,0.079275,0.036354,0.088712,0.078985,0.048335,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
930,'2019/02/08 17:38:11:332',6,135.157516,229.95166,314.638916,324.26059,335.71051,352.239227,121.650841,209.276779,302.768158,334.712738,321.62558,372.103394,0.082642,0.079259,0.036743,0.088056,0.078851,0.048432,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
931,'2019/02/08 17:38:11:398',6,135.094742,229.615753,314.32901,324.965485,332.829254,352.738525,121.724945,208.741379,302.227356,342.727325,351.305267,373.890656,0.082385,0.079276,0.037571,0.087111,0.07819,0.052487,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
932,'2019/02/08 17:38:11:464',6,135.053787,229.305923,314.006409,325.144745,331.384979,352.528748,121.615784,209.680939,303.500427,334.680145,326.937592,372.185211,0.082136,0.079261,0.037712,0.08808,0.078044,0.048698,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
933,'2019/02/08 17:38:11:530',6,134.777939,228.844818,313.555939,324.828247,334.988007,352.569519,121.555534,209.423416,303.174927,334.198547,328.400391,372.303436,0.081947,0.079262,0.038289,0.087531,0.078233,0.049273,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
934,'2019/02/08 17:38:11:594',6,134.781052,228.592239,313.294678,324.826599,334.413666,351.994507,121.647118,210.335052,304.329041,334.266174,325.708038,371.880463,0.081669,0.079261,0.037825,0.088472,0.078106,0.048494,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
935,'2019/02/08 17:38:11:656',6,134.738129,228.488953,313.375885,325.23291,338.506348,352.86908,121.646637,209.905991,303.748566,334.321198,321.465942,372.03653,0.081588,0.079364,0.038556,0.087979,0.078126,0.050048,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
936,'2019/02/08 17:38:11:720',6,134.769897,228.513672,313.494537,325.06311,331.129395,353.168335,121.561424,209.772293,303.478394,333.585571,312.717651,371.794769,0.081533,0.079431,0.038461,0.087988,0.078262,0.050081,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
937,'2019/02/08 17:38:11:783',6,134.811508,230.159409,314.896576,325.320648,334.782135,352.346313,121.777107,209.719467,303.40979,334.365601,307.700623,371.749481,0.082861,0.079402,0.036732,0.088472,0.078179,0.050735,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
938,'2019/02/08 17:38:11:853',6,134.747879,231.288986,315.608521,332.805817,335.171021,353.604675,121.887787,209.040314,302.474762,335.082794,352.01767,371.201294,0.083841,0.079196,0.037261,0.087838,0.078216,0.051977,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
939,'2019/02/08 17:38:11:920',6,134.667221,230.069824,314.14325,331.556763,334.914734,353.789276,121.773903,209.573318,303.094818,334.982025,357.087646,370.935883,0.082683,0.079051,0.038745,0.089011,0.078259,0.0532,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
940,'2019/02/08 17:38:11:989',6,134.721054,230.314957,314.411041,332.126221,335.483093,353.551483,121.706642,208.8638,302.260681,332.423553,330.448486,368.446564,0.082831,0.079053,0.038387,0.088873,0.07821,0.05144,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
941,'2019/02/08 17:38:12:053',6,134.69899,230.332993,314.760529,326.23822,335.939392,353.004791,121.676468,208.361328,301.713959,332.680115,323.260406,368.664551,0.082836,0.079257,0.037495,0.088817,0.078551,0.051628,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
942,'2019/02/08 17:38:12:120',6,134.704117,230.979584,315.502197,326.003357,333.995605,353.87149,121.660805,208.401978,301.591522,333.112701,346.31723,368.312988,0.083357,0.079336,0.037515,0.08906,0.079199,0.051023,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
943,'2019/02/08 17:38:12:198',6,134.741821,231.358795,315.760834,326.218842,334.247406,353.900055,121.952599,208.295151,301.419922,340.848907,345.405792,370.368805,0.083615,0.079261,0.037498,0.089424,0.078995,0.053075,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
944,'2019/02/08 17:38:12:264',6,134.769211,232.302124,316.529907,326.217529,336.246216,353.779877,121.890175,208.12738,301.106293,332.148315,303.743866,367.420319,0.084435,0.079151,0.036541,0.08913,0.078996,0.051664,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
945,'2019/02/08 17:38:12:329',6,134.62616,232.559021,316.793549,325.998749,335.818237,353.742188,122.150734,208.055176,300.974304,332.835693,335.003113,368.140991,0.084778,0.079193,0.036109,0.088995,0.078814,0.05153,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
946,'2019/02/08 17:38:12:397',6,134.709702,230.084702,314.399109,332.165802,335.391693,354.062927,122.524048,208.177139,301.072205,332.255402,318.878052,368.392273,0.082494,0.07921,0.03867,0.08936,0.078845,0.051706,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
947,'2019/02/08 17:38:12:464',6,133.325745,230.569611,315.012054,326.290253,336.82962,353.529114,122.432823,207.698395,300.704681,331.714966,318.824158,367.181,0.083556,0.079478,0.03773,0.08822,0.078852,0.050871,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
948,'2019/02/08 17:38:12:532',6,133.641815,230.145264,314.759705,325.78653,335.50354,353.442657,124.308784,206.631653,299.682251,332.034241,316.614319,368.640137,0.083023,0.07967,0.038325,0.087888,0.078846,0.051513,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
949,'2019/02/08 17:38:12:596',6,134.008453,229.416504,313.874786,331.578125,336.972778,352.673737,124.827011,207.862717,301.231995,324.974213,319.152374,362.483002,0.082123,0.079775,0.038393,0.08909,0.078932,0.044722,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
950,'2019/02/08 17:38:12:662',6,135.269562,228.652512,313.318787,325.960144,335.644989,354.268738,123.857269,207.153687,300.528625,324.965118,306.587494,362.052216,0.080333,0.080193,0.040401,0.090055,0.07905,0.045135,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
951,'2019/02/08 17:38:12:731',6,136.037445,229.914566,315.130951,327.783722,337.698822,354.762909,124.306999,207.162491,300.376221,324.535431,310.935486,361.643036,0.080966,0.080652,0.039553,0.090625,0.079512,0.046174,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
952,'2019/02/08 17:38:12:797',6,135.73201,228.960999,314.23764,330.012299,338.165649,356.094574,122.43248,207.089233,300.221191,320.725189,305.772583,357.608826,0.080385,0.081078,0.041558,0.091182,0.080322,0.043047,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
953,'2019/02/08 17:38:12:864',6,136.588623,229.254288,314.816132,329.57431,339.497284,357.499329,122.245056,205.743973,298.719055,327.967224,304.848236,365.251648,0.079969,0.081458,0.042732,0.091489,0.080756,0.052562,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
954,'2019/02/08 17:38:12:920',6,137.152679,230.524094,316.455261,330.904694,339.714539,357.361969,123.075966,206.546661,299.691101,339.305786,350.792877,370.678253,0.081008,0.081846,0.040891,0.09195,0.080872,0.05759,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
955,'2019/02/08 17:38:12:988',6,137.828812,229.832001,315.865021,331.504547,338.806671,357.090881,122.768616,205.800247,298.980194,337.861359,347.725616,369.243195,0.079742,0.081986,0.041584,0.092244,0.081304,0.059194,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
956,'2019/02/08 17:38:13:053',6,138.617538,230.305237,316.472565,332.592865,341.4487,358.624207,122.073814,204.868134,297.672241,324.815247,334.113953,362.684509,0.0794,0.082184,0.042306,0.092639,0.08285,0.052155,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
957,'2019/02/08 17:38:13:120',6,138.837891,230.548248,316.157135,335.756042,342.618195,359.679962,121.913208,205.586563,298.486847,324.270966,336.714264,360.817902,0.07946,0.082035,0.043297,0.093932,0.083217,0.050313,-0.114584,376.392944,-0.001378,-0.053015,-0.000636,-189.796753,-3.675202,5.962345,1
