@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
273,'2019/02/24 18:19:52:520',2,305.5,134,0.5,0,5,0,0,0,2
274,'2019/02/24 18:19:52:571',2,290.600006,133.600006,0.2,0,26,0,0,0,2
275,'2019/02/24 18:19:52:623',2,320.600006,132.600006,0,0.1,-4,0,0,0,2
276,'2019/02/24 18:19:52:674',2,348.5,133.300003,0,1,-31,0,0,0,2
277,'2019/02/24 18:19:52:726',2,345.399994,137.399994,0.2,0,-20,0,0,0,2
278,'2019/02/24 18:19:52:777',2,387.399994,132.100006,0.5,0,-40,0,0,0,2
279,'2019/02/24 18:19:52:829',2,384.799988,130.399994,0,0.5,-12,0,0,0,2
280,'2019/02/24 18:19:52:879',2,404.700012,128.800003,0.5,0.4,-1,0,0,0,2
281,'2019/02/24 18:19:52:932',2,351.799988,127.599998,0,0.5,24,0,0,0,2
282,'2019/02/24 18:19:52:983',2,346.299988,130.399994,1.5,0.8,-29,0,0,0,2
283,'2019/02/24 18:19:53:035',2,279,131.100006,1,0,-6,0,0,0,2
284,'2019/02/24 18:19:53:086',2,272.600006,128.399994,0,0.4,0,0,0,0,2
285,'2019/02/24 18:19:53:137',2,286.5,130.600006,0.1,0.5,7,0,0,0,2
286,'2019/02/24 18:19:53:188',2,332.200012,133.300003,0.6,0.5,0,0,0,0,2
287,'2019/02/24 18:19:53:239',2,292.899994,131.100006,0,1,25,0,0,0,2
288,'2019/02/24 18:19:53:290',2,301,131.800003,0.1,0,5,0,0,0,2
289,'2019/02/24 18:19:53:341',2,259.600006,131.800003,0.5,0.6,30,0,0,0,2
290,'2019/02/24 18:19:53:391',2,265.200012,133.399994,0.5,0,-12,0,0,0,2
291,'2019/02/24 18:19:53:442',2,263.799988,131.399994,0.9,0,-2,0,0,0,2
292,'2019/02/24 18:19:53:494',2,256.399994,132.100006,0,0.5,-8,0,0,0,2
293,'2019/02/24 18:19:53:545',2,279.200012,133.399994,0,0,-9,0,0,0,2
294,'2019/02/24 18:19:53:597',2,286.299988,134.399994,0.1,0,3,0,0,0,2
295,'2019/02/24 18:19:53:649',2,313.200012,132.199997,0.5,0.6,11,0,0,0,2
296,'2019/02/24 18:19:53:701',2,314,134,2.5,0,-18,0,0,0,2
297,'2019/02/24 18:19:53:753',2,318.799988,132.300003,0,1,-14,0,0,0,2
298,'2019/02/24 18:19:53:804',2,309.600006,133.399994,0.1,0,11,0,0,0,2
299,'2019/02/24 18:19:53:855',2,272.700012,133.800003,0,0.4,51,0,0,0,2
300,'2019/02/24 18:19:53:906',2,329.799988,134.199997,1,0.4,-30,0,0,0,2
301,'2019/02/24 18:19:53:957',2,369.299988,132.300003,1.5,0,-19,0,0,0,2
302,'2019/02/24 18:19:54:009',2,325.799988,133.399994,0.5,0,-26,0,0,0,2
303,'2019/02/24 18:19:54:060',2,308.799988,134.5,0.5,0,-6,0,0,0,2
304,'2019/02/24 18:19:54:111',2,331.299988,134.300003,0.4,0,13,0,0,0,2
305,'2019/02/24 18:19:54:163',2,302.799988,132.699997,0.5,0,22,0,0,0,2
306,'2019/02/24 18:19:54:214',2,307.5,132,0.5,0.6,32,0,0,0,2
307,'2019/02/24 18:19:54:266',2,319.299988,132,0,0,65,0,0,0,2
308,'2019/02/24 18:19:54:317',2,322.700012,133.399994,0,0.1,-13,0,0,0,2
309,'2019/02/24 18:19:54:367',2,330.399994,131.5,1.5,0,-12,0,0,0,2
310,'2019/02/24 18:19:54:419',2,314.100006,132.600006,0.1,0,-4,0,0,0,2
311,'2019/02/24 18:19:54:470',2,278,130.199997,0.9,0,5,0,0,0,2
312,'2019/02/24 18:19:54:521',2,272,132.600006,0.5,0.1,-10,0,0,0,2
313,'2019/02/24 18:19:54:571',2,296.200012,134.199997,1.5,0,-6,0,0,0,2
314,'2019/02/24 18:19:54:623',2,317.299988,132.199997,1,1.2,34,0,0,0,2
315,'2019/02/24 18:19:54:675',2,374.799988,134,0.5,0,34,0,0,0,2
316,'2019/02/24 18:19:54:725',2,383.100006,132.399994,0.1,0,-19,0,0,0,2
317,'2019/02/24 18:19:54:777',2,338.100006,134,1,0,-19,0,0,0,2
318,'2019/02/24 18:19:54:828',2,317.200012,135.100006,0.5,0.4,-4,0,0,0,2
319,'2019/02/24 18:19:54:880',2,310.600006,136.600006,0.5,0,6,0,0,0,2
320,'2019/02/24 18:19:54:931',2,307.399994,134.800003,0,0.4,2,0,0,0,2
321,'2019/02/24 18:19:54:983',2,311.799988,133.600006,0.6,0.5,-6,0,0,0,2
322,'2019/02/24 18:19:55:034',2,296.899994,133.199997,0.5,0,33,0,0,0,2
323,'2019/02/24 18:19:55:086',2,295.399994,133.399994,0.5,0,-2,0,0,0,2
324,'2019/02/24 18:19:55:137',2,342.899994,131.699997,1,0.5,25,0,0,0,2
325,'2019/02/24 18:19:55:187',2,362.700012,134.600006,0,0.5,-38,0,0,0,2
326,'2019/02/24 18:19:55:238',2,301.399994,132.399994,0.6,0.1,44,0,0,0,2
327,'2019/02/24 18:19:55:290',2,307,129.800003,0,1.2,1,0,0,0,2
328,'2019/02/24 18:19:55:341',2,285.799988,132.800003,0.6,0.5,28,0,0,0,2
329,'2019/02/24 18:19:55:391',2,300.799988,129.699997,0,0,-4,0,0,0,2
330,'2019/02/24 18:19:55:442',2,284,129.699997,1.5,0,-26,0,0,0,2
331,'2019/02/24 18:19:55:494',2,278.799988,130,0.5,2.4,25,0,0,0,2
332,'2019/02/24 18:19:55:545',2,314.600006,134.300003,0.4,0,0,0,0,0,2
333,'2019/02/24 18:19:55:596',2,333.5,136,0,1.6,20,0,0,0,2
334,'2019/02/24 18:19:55:647',2,354.5,133.800003,0,0,17,0,0,0,2
335,'2019/02/24 18:19:55:698',2,331.100006,133.100006,0,0.5,-11,0,0,0,2
336,'2019/02/24 18:19:55:750',2,294.299988,131,0,0,3,0,0,0,2
337,'2019/02/24 18:19:55:800',2,284.600006,130,1.5,0,20,0,0,0,2
338,'2019/02/24 18:19:55:850',2,298.399994,130.100006,0.6,0,24,0,0,0,2
339,'2019/02/24 18:19:55:902',2,333.600006,132.600006,0.5,0.4,-4,0,0,0,2
340,'2019/02/24 18:19:55:952',2,334,134,0.1,0,25,0,0,0,2
341,'2019/02/24 18:19:56:003',2,335.799988,134.399994,0.6,0,-16,0,0,0,2
342,'2019/02/24 18:19:56:054',2,281.100006,134.399994,0,0.1,-4,0,0,0,2
343,'2019/02/24 18:19:56:106',2,240.199997,134.199997,0,0.1,2,0,0,0,2
344,'2019/02/24 18:19:56:156',2,211.899994,134.399994,0.5,0.7,-11,0,0,0,2
345,'2019/02/24 18:19:56:207',2,182.399994,134.100006,0,0,0,0,0,0,2
346,'2019/02/24 18:19:56:257',2,191,133.199997,0.2,0.4,10,0,0,0,2
347,'2019/02/24 18:19:56:309',2,224.699997,133.600006,1,1.2,-7,0,0,0,2
348,'2019/02/24 18:19:56:360',2,273.700012,133,0,0.2,7,0,0,0,2
349,'2019/02/24 18:19:56:411',2,313.5,132.600006,0,1.5,-3,0,0,0,2
350,'2019/02/24 18:19:56:462',2,301.799988,130.399994,0.1,0.5,-46,0,0,0,2
351,'2019/02/24 18:19:56:512',2,329.100006,131.800003,0.4,0,39,0,0,0,2
352,'2019/02/24 18:19:56:563',2,361.100006,131.399994,0,0,-17,0,0,0,2
353,'2019/02/24 18:19:56:614',2,329.700012,133.199997,0.9,0,7,0,0,0,2
354,'2019/02/24 18:19:56:666',2,369.299988,133.800003,0.4,0.1,-37,0,0,0,2
355,'2019/02/24 18:19:56:716',2,381.799988,134.199997,0.6,0,-20,0,0,0,2
356,'2019/02/24 18:19:56:768',2,375.299988,135.899994,0.4,0,-14,0,0,0,2
357,'2019/02/24 18:19:56:819',2,322.299988,132.800003,0.5,0.4,23,0,0,0,2
358,'2019/02/24 18:19:56:870',2,352.899994,134.399994,0.1,0,19,0,0,0,2
359,'2019/02/24 18:19:56:922',2,375.399994,135.800003,0.6,0,-34,0,0,0,2
360,'2019/02/24 18:19:56:972',2,397.399994,136.600006,0,0,9,0,0,0,2
361,'2019/02/24 18:19:57:023',2,371.899994,135.300003,0,0.2,0,0,0,-1,2
362,'2019/02/24 18:19:57:075',2,405.299988,135.800003,0.5,0,-1,0,0,0,2
363,'2019/02/24 18:19:57:126',2,417.700012,133.100006,0.5,0,-45,0,0,0,2
364,'2019/02/24 18:19:57:177',2,321.200012,133.100006,0,1.1,-23,0,0,0,2
365,'2019/02/24 18:19:57:228',2,273.5,132.899994,0,1,0,2,0,0,2
366,'2019/02/24 18:19:57:280',2,260.299988,135.199997,0,0.2,13,0,0,0,2
367,'2019/02/24 18:19:57:330',2,267.799988,135.199997,0,0.5,-7,0,0,0,2
368,'2019/02/24 18:19:57:381',2,288.5,135.699997,0,0.5,7,0,0,0,2
369,'2019/02/24 18:19:57:433',2,295.399994,135.199997,0.1,0.5,10,0,0,0,2
370,'2019/02/24 18:19:57:484',2,346.899994,131.600006,0,0,-13,0,0,0,2
371,'2019/02/24 18:19:57:534',2,325.299988,132.399994,0,0,-12,0,0,0,2
372,'2019/02/24 18:19:57:586',2,293.5,132.399994,0,0.5,-1,0,0,0,2
373,'2019/02/24 18:19:57:637',2,299.5,137.399994,0.5,0,10,0,0,0,2
374,'2019/02/24 18:19:57:687',2,300.899994,136.600006,0,0.5,-3,0,0,0,2
375,'2019/02/24 18:19:57:739',2,299.700012,132.600006,0.2,0.4,7,0,0,0,2
376,'2019/02/24 18:19:57:789',2,318.399994,133.399994,0,0,19,0,0,0,2
377,'2019/02/24 18:20:20:140',3,173.600006,290.799988,0,0,9,0,0,0,3
378,'2019/02/24 18:20:20:190',3,174.800003,256.899994,0.5,0,3,0,0,0,3
379,'2019/02/24 18:20:20:241',3,174.100006,232.300003,0.6,0.5,3,0,0,0,3
380,'2019/02/24 18:20:20:292',3,176.100006,247,0.9,0,-4,0,0,0,3
381,'2019/02/24 18:20:20:343',3,175.199997,296.700012,1,0.5,-8,0,0,0,3
382,'2019/02/24 18:20:20:394',3,173.699997,314,0,0,3,0,0,0,3
383,'2019/02/24 18:20:20:445',3,172.199997,343.399994,0,0,-3,0,0,0,3
384,'2019/02/24 18:20:20:495',3,178.800003,330.799988,1.6,0.1,0,0,0,0,3
385,'2019/02/24 18:20:20:545',3,175.899994,333.299988,0.6,0.5,3,0,0,0,3
386,'2019/02/24 18:20:20:597',3,171.699997,375,1,0.6,-4,0,0,0,3
387,'2019/02/24 18:20:20:648',3,173.199997,418.600006,0,0.4,-8,0,0,0,3
388,'2019/02/24 18:20:20:700',3,181.100006,466.799988,1,1,-5,0,0,0,3
389,'2019/02/24 18:20:20:752',3,174.100006,477.799988,0,0.5,5,0,0,0,3
390,'2019/02/24 18:20:20:803',3,176.100006,494.799988,0,0,-5,0,0,0,3
391,'2019/02/24 18:20:20:855',3,173.5,515,0.8,0.2,0,0,0,0,3
392,'2019/02/24 18:20:20:905',3,176.199997,571.299988,0.6,1,2,0,0,0,3
393,'2019/02/24 18:20:20:956',3,173.300003,643.599976,1,1.8,-2,0,0,0,3
394,'2019/02/24 18:20:21:008',3,176.5,565.799988,0.5,0,-6,0,0,0,3
395,'2019/02/24 18:20:21:059',3,179.899994,540.099976,0,0.5,3,0,0,0,3
396,'2019/02/24 18:20:21:110',3,182.199997,531.200012,0,1.8,7,0,0,0,3
397,'2019/02/24 18:20:21:161',3,181.699997,546.200012,0,0,5,0,0,0,3
398,'2019/02/24 18:20:21:213',3,179.399994,548.400024,0.5,0,-4,0,0,0,3
399,'2019/02/24 18:20:21:263',3,182.100006,533.400024,1,0,11,0,0,0,3
400,'2019/02/24 18:20:21:314',3,183.899994,503,0.2,0.5,5,0,0,0,3
401,'2019/02/24 18:20:21:366',3,192.100006,523.400024,0.1,0,6,0,0,0,3
402,'2019/02/24 18:20:21:417',3,189.5,508.700012,0,0.5,13,0,0,0,3
403,'2019/02/24 18:20:21:468',3,208.600006,536.400024,1,0.6,-10,0,0,0,3
404,'2019/02/24 18:20:21:520',3,222.5,603.200012,0.5,0.4,-7,0,0,0,3
405,'2019/02/24 18:20:21:571',3,230.5,651.599976,0.2,0,5,0,0,0,3
406,'2019/02/24 18:20:21:622',3,249.100006,812.799988,0.5,0.6,6,0,0,0,3
407,'2019/02/24 18:20:21:673',3,262.200012,898.400024,0,0.5,12,0,0,0,3
408,'2019/02/24 18:20:21:723',3,265.700012,920,1,0.5,21,0,0,0,3
409,'2019/02/24 18:20:21:774',3,284.600006,933,0,0,2,0,0,0,3
410,'2019/02/24 18:20:21:825',3,299.200012,949.400024,1,0.5,-14,0,0,0,3
411,'2019/02/24 18:20:21:877',3,316.899994,939.400024,0,0.5,-17,0,0,0,3
412,'2019/02/24 18:20:21:929',3,326.799988,930,1.5,0.4,4,0,0,0,3
413,'2019/02/24 18:20:21:979',3,329.899994,890.200012,0.5,0.6,23,0,0,0,3
414,'2019/02/24 18:20:22:030',3,354.5,838.200012,0,0.5,1,0,0,0,3
415,'2019/02/24 18:20:22:080',3,352.299988,819.299988,1,0,1,0,0,0,3
416,'2019/02/24 18:20:22:132',3,355.799988,771.5,1,0,2,0,0,0,3
417,'2019/02/24 18:20:22:182',3,362.899994,753.200012,0.5,0,-16,0,0,0,3
418,'2019/02/24 18:20:22:233',3,361.399994,707.400024,1.5,0.6,-4,0,0,0,3
419,'2019/02/24 18:20:22:284',3,355.799988,655.599976,0,0.1,3,0,0,0,3
420,'2019/02/24 18:20:22:335',3,353,626.200012,0,1.5,18,0,0,0,3
421,'2019/02/24 18:20:22:385',3,355.899994,604,0.1,0.5,15,0,0,0,3
422,'2019/02/24 18:20:22:436',3,349.399994,552.5,0,0,2,0,0,0,3
423,'2019/02/24 18:20:22:487',3,357.200012,547.200012,0.1,0,-28,0,0,0,3
424,'2019/02/24 18:20:22:538',3,342.399994,533.599976,0,0.5,-24,0,0,0,3
425,'2019/02/24 18:20:22:589',3,337.799988,526.400024,0.5,1.2,-2,0,0,0,3
426,'2019/02/24 18:20:22:641',3,337.700012,518.599976,0,0,2,0,0,0,3
427,'2019/02/24 18:20:22:693',3,347.799988,485.299988,0.5,0,22,0,0,0,3
428,'2019/02/24 18:20:22:745',3,361.100006,443.200012,0,0,25,0,0,0,3
429,'2019/02/24 18:20:22:796',3,376.799988,451.600006,0.5,0,8,0,0,0,3
430,'2019/02/24 18:20:22:848',3,404.799988,440,0.1,0,-17,0,0,0,3
431,'2019/02/24 18:20:22:899',3,420.700012,428.600006,1,0.4,-27,0,0,0,3
432,'2019/02/24 18:20:22:950',3,409.299988,397.899994,0,0.5,-1,0,0,0,3
433,'2019/02/24 18:20:23:001',3,413,380.399994,0,0.1,-5,0,0,0,3
434,'2019/02/24 18:20:23:052',3,398.5,403.700012,1,0,23,0,0,0,3
435,'2019/02/24 18:20:23:105',3,395.899994,346.600006,1,0.6,16,0,0,0,3
436,'2019/02/24 18:20:23:156',3,391,335,1,0,0,0,0,0,3
437,'2019/02/24 18:20:23:206',3,387.299988,340,0,0,-25,0,0,0,3
438,'2019/02/24 18:20:23:257',3,370.100006,292.600006,1.5,0,-25,0,0,0,3
439,'2019/02/24 18:20:23:308',3,354.200012,333.5,1.5,0,-6,0,0,0,3
440,'2019/02/24 18:20:23:359',3,340.299988,287.700012,0,0,-3,0,0,0,3
441,'2019/02/24 18:20:23:411',3,328.600006,305.200012,0,0,19,0,0,0,3
442,'2019/02/24 18:20:23:462',3,327,315.399994,0,0.5,6,0,0,0,3
443,'2019/02/24 18:20:23:514',3,316.700012,309.299988,0,0.5,3,0,0,0,3
444,'2019/02/24 18:20:23:566',3,313.5,335.600006,0,0,-23,0,0,0,3
445,'2019/02/24 18:20:23:618',3,292.100006,325.799988,0.5,0.4,-20,0,0,0,3
446,'2019/02/24 18:20:23:668',3,280.600006,329.600006,0.6,0.5,0,0,0,0,3
447,'2019/02/24 18:20:23:719',3,271.799988,289.600006,0,0,3,0,0,0,3
448,'2019/02/24 18:20:23:771',3,261.200012,277.200012,0,0.5,4,0,0,0,3
449,'2019/02/24 18:20:23:822',3,255.399994,298.600006,0.3,0,9,0,0,0,3
450,'2019/02/24 18:20:23:873',3,242.600006,280.799988,0.9,0,6,0,0,0,3
451,'2019/02/24 18:20:23:925',3,237.399994,291.200012,0.5,0,-18,0,0,0,3
452,'2019/02/24 18:20:23:975',3,226.899994,305.399994,0,0,-3,0,0,0,3
453,'2019/02/24 18:20:24:027',3,215.199997,317.799988,0.3,0,-16,0,0,0,3
454,'2019/02/24 18:20:24:078',3,205.5,292,0,0,-1,0,0,0,3
455,'2019/02/24 18:20:24:129',3,208.800003,324.200012,0,0.4,-2,0,0,0,3
456,'2019/02/24 18:20:24:179',3,207.399994,302.899994,0,0,10,0,0,0,3
457,'2019/02/24 18:20:24:230',3,198.5,282.399994,1.5,0.6,9,0,0,0,3
458,'2019/02/24 18:20:24:281',3,198.699997,283.200012,0,0,-12,0,0,0,3
459,'2019/02/24 18:20:24:333',3,201.800003,251.800003,0,0.6,8,0,0,0,3
460,'2019/02/24 18:20:24:384',3,211.5,260.799988,1,1.2,4,0,0,0,3
461,'2019/02/24 18:20:24:436',3,211.199997,292.399994,0,0,1,0,0,0,3
462,'2019/02/24 18:20:24:488',3,216.300003,292.799988,0.5,1,7,0,0,0,3
463,'2019/02/24 18:20:24:539',3,222,337,0.5,0,12,0,0,0,3
464,'2019/02/24 18:20:24:590',3,234.199997,303.600006,0.5,0.6,16,0,0,0,3
465,'2019/02/24 18:20:24:642',3,243.899994,299.100006,1,0,13,0,0,0,3
466,'2019/02/24 18:20:24:693',3,260,270.399994,0.5,0,-12,0,0,0,3
467,'2019/02/24 18:20:24:745',3,271.899994,338.100006,0,0.5,7,0,0,0,3
468,'2019/02/24 18:20:24:797',3,278.200012,332.200012,0.5,0.4,21,0,0,0,3
469,'2019/02/24 18:20:24:849',3,298.200012,302,0.2,0,17,0,0,0,3
470,'2019/02/24 18:20:24:899',3,311.799988,304.700012,0.5,0,12,0,0,0,3
471,'2019/02/24 18:20:24:951',3,328.5,336.899994,0,0.5,9,0,0,0,3
472,'2019/02/24 18:20:25:001',3,341.600006,359.200012,0.5,0,-16,0,0,0,3
473,'2019/02/24 18:20:25:053',3,338.600006,292.799988,0,0,-7,0,0,0,3
474,'2019/02/24 18:20:25:104',3,332.100006,286.5,0,1,-5,0,0,0,3
475,'2019/02/24 18:20:25:155',3,313.700012,329,0,0.1,7,0,0,0,3
476,'2019/02/24 18:20:25:206',3,312.200012,346.200012,1,0.6,12,0,0,0,3
477,'2019/02/24 18:20:25:258',3,310.700012,337.399994,1,0.4,6,0,0,0,3
478,'2019/02/24 18:20:25:309',3,319.299988,298,0,0.1,13,0,0,0,3
479,'2019/02/24 18:20:25:361',3,333.200012,289.799988,0.1,0.6,-13,0,0,0,3
480,'2019/02/24 18:20:25:412',3,340.100006,325.899994,0,1,-1,0,0,0,3
481,'2019/02/24 18:20:25:464',3,347.799988,249.199997,0,0,-5,0,0,0,3
482,'2019/02/24 18:20:25:515',3,349.299988,236.199997,0.5,0.4,25,0,0,0,3
483,'2019/02/24 18:20:25:565',3,365,245,0,0,17,0,0,0,3
484,'2019/02/24 18:20:25:617',3,375.200012,224.399994,0.4,1.5,14,0,0,0,3
485,'2019/02/24 18:20:25:667',3,382.299988,239.399994,0.1,0,-17,0,0,0,3
486,'2019/02/24 18:20:25:719',3,363.899994,321.200012,0.2,0,-17,0,0,0,3
487,'2019/02/24 18:20:25:770',3,342.100006,330.600006,1.5,0.4,-13,0,0,0,3
488,'2019/02/24 18:20:25:821',3,309.899994,316.799988,0.5,1.2,-4,0,0,0,3
489,'2019/02/24 18:20:25:873',3,287.700012,287.700012,0,1.5,1,0,0,0,3
490,'2019/02/24 18:20:25:924',3,264.399994,349.5,0,0.5,2,0,0,0,3
491,'2019/02/24 18:20:25:975',3,254.600006,382.200012,0.5,0,10,0,0,0,3
492,'2019/02/24 18:20:26:026',3,252.600006,387.200012,0.1,0,-9,0,0,0,3
493,'2019/02/24 18:20:26:077',3,237,461.600006,0.5,0,-10,0,0,0,3
494,'2019/02/24 18:20:26:128',3,230.5,447.600006,0,0,-5,0,0,0,3
495,'2019/02/24 18:20:26:179',3,224.399994,426.899994,0,0.5,-2,0,0,0,3
496,'2019/02/24 18:20:26:231',3,220.199997,413.299988,0,0,0,0,0,0,3
497,'2019/02/24 18:20:26:283',3,221.300003,380.799988,0.5,0.6,7,0,0,0,3
498,'2019/02/24 18:20:26:333',3,214.800003,327.299988,2,1,10,0,0,0,3
499,'2019/02/24 18:20:26:384',3,213.899994,373.799988,0.1,0,-11,0,0,0,3
500,'2019/02/24 18:20:26:435',3,210.5,346.399994,0.2,0,-6,0,0,0,3
501,'2019/02/24 18:20:26:487',3,209.600006,346.399994,0.5,0,-6,0,0,0,3
502,'2019/02/24 18:20:26:538',3,208.5,356.799988,0.5,1.6,1,0,0,0,3
503,'2019/02/24 18:20:26:590',3,207.399994,382.600006,0.5,1.2,-3,0,0,0,3
504,'2019/02/24 18:20:26:640',3,203.399994,351,0,0,7,0,0,0,3
505,'2019/02/24 18:20:26:691',3,197.699997,348.799988,0.5,0,9,0,0,0,3
506,'2019/02/24 18:20:26:743',3,204.399994,356.200012,0.5,0,-6,0,0,0,3
507,'2019/02/24 18:20:26:795',3,198.199997,317.799988,0,0.5,-10,0,0,0,3
508,'2019/02/24 18:20:26:846',3,196,315.799988,0.5,1.8,1,0,0,0,3
509,'2019/02/24 18:20:26:897',3,196.399994,382.700012,0,0.5,-2,0,0,0,3
510,'2019/02/24 18:20:26:948',3,191.699997,327.5,0.5,0,-3,0,0,0,3
511,'2019/02/24 18:20:26:999',3,193.399994,364.600006,0,0,-6,0,0,0,3
512,'2019/02/24 18:20:27:051',3,191.899994,342.200012,0,0.4,0,0,0,0,3
513,'2019/02/24 18:20:27:102',3,190.699997,367.200012,0,0.5,1,0,0,0,3
514,'2019/02/24 18:20:27:154',3,192.600006,324.600006,0.1,0,-4,0,0,0,3
515,'2019/02/24 18:20:27:204',3,190.899994,360.899994,0,0.5,3,0,0,0,3
516,'2019/02/24 18:20:27:256',3,189.199997,327,0,1,2,0,0,0,3
517,'2019/02/24 18:20:27:308',3,192.100006,295.200012,0.5,0.1,1,0,0,0,3
518,'2019/02/24 18:20:27:359',3,195.5,279.600006,0.5,0,-7,0,0,0,3
519,'2019/02/24 18:20:27:411',3,192,283.399994,0,0.3,0,0,0,0,3
520,'2019/02/24 18:20:27:462',3,189.100006,268.700012,0.5,0,1,0,0,0,3
521,'2019/02/24 18:20:27:513',3,188.800003,254,1,0,3,0,0,0,3
522,'2019/02/24 18:20:27:563',3,187.800003,244.399994,0,0.3,0,0,0,0,3
523,'2019/02/24 18:20:27:614',3,192.5,241.899994,0.5,0,0,0,0,0,3
524,'2019/02/24 18:20:27:666',3,191.800003,233,0,1,0,0,0,0,3
525,'2019/02/24 18:20:27:717',3,190.899994,204,0,0,5,0,0,0,3
789,'2019/02/24 18:22:09:996',6,210.800003,144.399994,0,0,-14,0,0,0,4
790,'2019/02/24 18:22:10:047',6,210.899994,157.199997,0.5,0,3,0,0,0,4
791,'2019/02/24 18:22:10:099',6,213.100006,167.199997,0,0.1,26,0,0,0,4
792,'2019/02/24 18:22:10:149',6,301.399994,160,0,0,-5,0,0,0,4
793,'2019/02/24 18:22:10:200',6,294.799988,161.399994,0.5,0.4,31,0,0,0,4
794,'2019/02/24 18:22:10:252',6,338.799988,206,0,0.1,128,0,0,0,4
795,'2019/02/24 18:22:10:303',6,526.799988,319.700012,0.5,0,-24,0,0,0,4
796,'2019/02/24 18:22:10:354',6,581.200012,420.600006,0.5,0.6,49,0,0,0,4
797,'2019/02/24 18:22:10:404',6,690.5,407.899994,0.5,1,-15,0,0,0,4
798,'2019/02/24 18:22:10:456',6,543,441.600006,0,0,4,0,0,0,4
799,'2019/02/24 18:22:10:506',6,508.5,405,0,0,66,0,0,0,4
800,'2019/02/24 18:22:10:558',6,521.599976,373.5,1,0,-20,0,0,0,4
801,'2019/02/24 18:22:10:610',6,562.099976,392.200012,0.4,0,-39,0,0,0,4
802,'2019/02/24 18:22:10:661',6,504.700012,387.200012,0.5,0,43,0,0,0,4
803,'2019/02/24 18:22:10:711',6,510.399994,372.399994,0.1,0,-26,0,0,0,4
804,'2019/02/24 18:22:10:762',6,485.600006,440.399994,0,0,-4,0,0,0,4
805,'2019/02/24 18:22:10:813',6,479.5,439.5,1,0.5,-13,0,0,0,4
806,'2019/02/24 18:22:10:863',6,421.100006,416.899994,0,1,-45,0,0,0,4
807,'2019/02/24 18:22:10:914',6,369.100006,454.600006,0,0,23,0,0,0,4
808,'2019/02/24 18:22:10:965',6,456.299988,426.799988,0.1,0,13,0,0,0,4
809,'2019/02/24 18:22:11:015',6,484.5,461.399994,0.5,0.6,35,0,0,0,4
810,'2019/02/24 18:22:11:067',6,435.899994,473.899994,0,0.5,1,0,0,0,4
811,'2019/02/24 18:22:11:118',6,454,479.200012,0,0,46,0,0,0,4
812,'2019/02/24 18:22:11:170',6,440,566.299988,0,0.5,4,0,0,0,4
813,'2019/02/24 18:22:11:222',6,453.200012,687.599976,0,1.5,-10,0,0,0,4
814,'2019/02/24 18:22:11:273',6,409.600006,850.200012,0.5,0,80,0,0,0,4
815,'2019/02/24 18:22:11:324',6,503.700012,960.400024,0,0,-23,0,0,0,4
816,'2019/02/24 18:22:11:374',6,552.5,979,0.3,0.8,-19,0,0,0,4
817,'2019/02/24 18:22:11:426',6,571,979,0,0.4,-40,0,0,0,4
818,'2019/02/24 18:22:11:478',6,582.200012,979,1,0,-9,0,0,0,4
819,'2019/02/24 18:22:11:530',6,566.200012,979,0,0,-17,0,0,0,4
820,'2019/02/24 18:22:11:582',6,533.799988,979,0.3,0,-20,0,0,0,4
821,'2019/02/24 18:22:11:633',6,572.900024,979,0.5,0.5,69,0,0,0,4
822,'2019/02/24 18:22:11:685',6,649.599976,979,0.4,0,-19,0,0,0,4
823,'2019/02/24 18:22:11:737',6,546.099976,979,0,0.3,-21,0,0,0,4
824,'2019/02/24 18:22:11:788',6,553.099976,979,0.3,0.3,1,0,0,0,4
825,'2019/02/24 18:22:11:839',6,507.299988,979,0,0.6,-3,0,0,0,4
826,'2019/02/24 18:22:11:890',6,539.599976,979,0.6,0,0,0,0,0,4
827,'2019/02/24 18:22:11:942',6,535.700012,979.400024,0.2,0,52,0,0,0,4
828,'2019/02/24 18:22:11:994',6,554.599976,979,0,0.6,49,0,0,0,4
829,'2019/02/24 18:22:12:044',6,588.299988,979,0,0,-20,0,0,0,4
830,'2019/02/24 18:22:12:096',6,551,979,0,0,75,0,0,0,4
831,'2019/02/24 18:22:12:148',6,591.799988,979,0,0,-23,0,0,0,4
832,'2019/02/24 18:22:12:199',6,578.099976,979,0.6,0,8,0,0,0,4
833,'2019/02/24 18:22:12:251',6,589.200012,977.799988,0,0.5,20,0,0,0,4
834,'2019/02/24 18:22:12:303',6,546.200012,972,0,0,19,0,0,0,4
835,'2019/02/24 18:22:12:354',6,507.799988,888,0,0,7,0,0,0,4
836,'2019/02/24 18:22:12:406',6,502.200012,781.299988,0.5,0,-2,0,0,0,4
837,'2019/02/24 18:22:12:456',6,485.100006,686,0.5,0,-7,0,0,0,4
838,'2019/02/24 18:22:12:508',6,479.700012,596.400024,0.5,0,-33,0,0,0,4
