@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
906,'2018/09/21 18:07:20:829',3,1029.741699,460.815582,1077.48938,342.138458,1085.002563,216.463043,1083.396484,175.417786,1060.611694,175.724655,1083.250122,138.528488,890.738281,463.967529,856.797607,339.156555,867.898682,192.742645,870.961853,157.466614,895.702454,163.687317,870.453064,115.731071,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
907,'2018/09/21 18:07:20:904',3,1029.621704,460.687256,1077.463745,342.008301,1087.720337,195.333481,1086.117676,169.980804,1063.876953,178.101791,1086.853271,138.082764,890.51416,463.149048,857.682983,334.684326,872.028992,189.940582,877.022217,157.587677,902.1875,168.364136,876.899963,116.176842,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
908,'2018/09/21 18:07:20:963',3,1029.559814,460.495941,1077.52356,342.126678,1088.408569,216.423004,1087.643311,176.268616,1065.322021,177.681625,1086.469727,139.017807,890.50531,463.129974,858.195618,333.842285,874.06665,189.340927,878.828552,155.478729,892.113525,155.044434,880.796387,112.698784,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
909,'2018/09/21 18:07:21:026',3,1029.559814,460.495941,1077.52356,342.126678,1088.408569,216.423004,1087.643311,176.268616,1065.322021,177.681625,1086.469727,139.017807,890.50531,463.129974,858.195618,333.842285,874.06665,189.340927,878.828552,155.478729,892.113525,155.044434,880.796387,112.698784,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
910,'2018/09/21 18:07:21:105',3,1029.577026,460.037903,1078.575195,343.756714,1092.009277,197.029419,1094.30542,171.306839,1070.848877,178.083542,1094.95874,135.05571,889.993286,460.922729,859.25592,333.219025,877.460938,187.994293,879.33197,155.062317,898.990967,157.236938,881.710388,113.254936,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
911,'2018/09/21 18:07:21:172',3,1029.60144,459.996094,1079.264282,343.780975,1091.936768,196.896057,1093.119629,170.164673,1069.716064,176.182007,1095.90918,134.893692,890.267456,461.539185,859.861328,336.156372,877.040955,187.467148,874.504456,154.901001,891.705566,154.785706,874.536865,113.285477,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
912,'2018/09/21 18:07:21:238',3,1029.620361,459.965088,1079.668457,343.361755,1090.730835,225.108154,1091.659302,176.967941,1069.381958,173.540115,1093.126587,140.950363,890.484802,462.118866,859.6297,335.649902,875.843323,187.874512,871.831116,156.167542,899.827332,168.438721,870.73938,113.350708,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
913,'2018/09/21 18:07:21:314',3,1029.680786,459.919922,1079.953247,342.886322,1090.422852,223.860229,1087.367432,176.32312,1062.797363,176.624268,1088.333618,141.148926,890.614624,462.418579,859.179199,335.901611,872.790466,188.257446,866.0802,156.45694,883.435181,155.116669,865.890808,113.387634,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
914,'2018/09/21 18:07:21:387',3,1030.035522,459.615967,1080.53064,340.396118,1088.315796,219.793793,1082.354736,172.35791,1058.559814,179.215363,1080.476563,135.698486,890.863342,463.197388,858.454285,336.79071,860.384766,180.097641,860.230164,154.569717,888.773315,162.82283,859.576904,114.152313,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
915,'2018/09/21 18:07:21:457',3,1030.150513,459.745056,1080.518066,339.227814,1087.5,217.034958,1081.334717,170.315613,1057.364258,175.834076,1078.444336,133.1866,890.943115,463.485657,857.582886,344.1698,859.667542,187.605377,859.195801,157.949966,885.127441,166.724304,858.576599,114.753387,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
916,'2018/09/21 18:07:21:533',3,1029.958374,460.096375,1080.111328,339.649841,1087.260986,216.796127,1085.078979,170.35405,1062.933105,173.103775,1084.199829,133.291855,890.416565,463.451111,856.173828,347.803864,859.480774,191.376236,858.225159,157.401978,885.011658,164.771591,856.311462,116.911621,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
917,'2018/09/21 18:07:21:604',3,1029.69751,460.301697,1079.525391,340.42334,1087.217285,216.637207,1085.706055,170.707748,1063.282227,175.388336,1085.072876,133.397324,890.035156,463.427185,855.253662,348.610962,859.220825,192.217178,857.203247,156.799255,885.525757,165.189926,855.436829,116.530579,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
918,'2018/09/21 18:07:21:676',3,1022.213745,465.582794,1074.25769,343.958557,1084.363892,217.41745,1082.381836,170.995667,1058.849854,174.020218,1084.780762,132.768784,886.391357,464.667938,849.059692,349.342255,856.452698,193.052124,851.683472,155.957703,880.765076,160.537659,848.443909,116.94722,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
919,'2018/09/21 18:07:21:752',3,1019.783691,464.86145,1067.111206,344.42981,1072.9198,193.335159,1074.141357,166.49968,1049.303955,170.84079,1076.411621,131.19986,874.734253,461.310791,835.385437,337.535522,851.235168,181.746033,844.236145,149.232758,870.955322,158.399323,842.456726,109.513725,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
920,'2018/09/21 18:07:21:824',3,1014.299011,463.844116,1053.677856,346.413605,1063.875122,220.313049,1059.981689,172.776016,1034.932861,173.182327,1060.61499,135.876923,870.48175,463.482544,824.745178,329.792542,842.097656,180.962402,834.782471,148.028824,864.020691,156.718582,832.175415,106.361855,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
921,'2018/09/21 18:07:21:893',3,988.194641,464.119934,1027.834961,348.317352,1032.714233,197.705597,1032.178833,169.437012,1007.769653,172.932022,1032.410278,133.944305,840.459045,454.199829,800.187744,325.542389,822.110779,179.324615,816.583313,146.928558,845.739014,158.840775,817.633118,103.176239,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
922,'2018/09/21 18:07:21:966',3,966.304504,469.459473,1012.197998,343.663025,1020.016663,193.222214,1012.39093,167.245941,989.172974,180.301132,1011.455444,133.894745,819.301025,450.256744,786.393433,330.582977,806.705444,176.309433,800.660278,143.041885,829.629456,152.352112,805.006287,102.675812,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
923,'2018/09/21 18:07:22:031',3,951.822144,469.07666,991.972778,341.294617,1002.009705,190.066696,993.840332,163.751099,968.241333,172.160248,992.335266,128.491135,808.624023,450.155365,768.505249,328.572327,786.218628,174.862564,780.957886,140.980957,811.928589,146.478653,784.154053,99.251427,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
924,'2018/09/21 18:07:22:097',3,934.964966,465.772339,973.74231,342.201904,978.343933,192.086639,973.92041,162.539719,949.364563,167.751465,972.558899,125.553207,783.620728,446.612671,748.87384,333.369873,766.85321,174.784454,760.561951,138.392059,790.46051,150.317886,763.879822,96.428055,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
925,'2018/09/21 18:07:22:173',3,919.762451,459.295258,958.581482,336.759186,958.588135,183.316788,955.476379,156.131897,932.655396,163.855576,953.415588,120.163101,768.265686,446.057617,732.973999,332.509552,747.79126,172.861389,741.335876,134.525558,771.113708,144.847137,740.612,91.574265,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
926,'2018/09/21 18:07:22:241',3,917.141846,458.402039,946.436157,333.474854,944.011536,179.609482,939.753784,151.665344,915.703735,160.087967,937.344238,113.186386,765.86261,445.531067,717.469299,330.246582,730.793579,169.34491,723.175232,126.904739,752.930115,137.440475,722.321655,85.818863,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
927,'2018/09/21 18:07:22:310',3,898.082947,452.644775,935.487,331.397552,931.592224,177.632065,927.338318,148.908676,901.486938,160.441528,924.319885,109.087097,745.794495,444.920227,707.338074,327.819031,717.038513,165.475082,709.35083,124.774109,738.691467,131.177734,704.497864,81.087242,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
928,'2018/09/21 18:07:22:379',3,893.105835,451.877289,926.694336,327.815186,928.571594,174.029816,918.082703,145.288879,894.190735,156.96579,912.602661,108.17308,740.200806,450.022217,696.597107,322.032349,707.646362,159.90387,700.833862,122.932915,729.163635,128.204529,697.997375,79.209778,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
929,'2018/09/21 18:07:22:454',3,882.766968,449.899414,920.760254,325.999847,922.931946,172.167664,911.481567,143.812134,888.590637,152.515045,907.403931,105.73526,733.102417,446.903534,689.854309,317.116211,700.230957,157.94722,693.953125,121.085815,722.890076,126.478561,692.398743,77.444618,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
930,'2018/09/21 18:07:22:523',3,877.308228,447.854797,915.85498,323.289307,916.519653,169.552048,905.54126,141.215057,882.282471,147.929565,900.852783,104.753319,728.378479,446.544617,684.950317,317.824341,692.826904,155.767929,687.342285,118.729233,718.695801,127.91198,683.700684,74.68293,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
931,'2018/09/21 18:07:22:591',3,876.148315,447.713562,914.761902,322.662415,915.540039,168.977539,904.673462,140.155167,881.641785,145.73938,899.943848,100.211624,727.1026,446.943512,683.734924,318.047211,690.991943,154.764496,686.143433,118.918053,715.764771,124.911705,681.324829,75.09137,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
932,'2018/09/21 18:07:22:663',3,875.218323,446.985779,913.469971,322.35437,913.54126,169.057755,903.87915,139.907532,882.08136,148.614929,898.541809,100.907669,725.176392,450.348969,682.191406,318.669342,688.041504,154.134216,683.830811,118.886909,716.760559,128.133652,682.18103,75.268715,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
933,'2018/09/21 18:07:22:732',3,878.363098,447.30899,913.391968,322.134644,912.761353,169.167389,902.849487,139.841675,880.827698,148.661057,896.417847,102.629761,727.508057,449.352081,681.977173,319.407166,685.805176,157.564835,681.88208,119.038956,712.626709,124.052246,679.44696,74.393456,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
934,'2018/09/21 18:07:22:799',3,879.048279,444.385193,913.748718,321.722351,912.393188,168.904556,903.93811,138.56369,882.126465,148.062744,897.163818,99.280197,727.774902,450.349915,682.232117,320.129181,684.860535,160.199173,682.142273,121.050163,713.487976,128.070114,679.217224,75.87204,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
935,'2018/09/21 18:07:22:867',3,882.103638,441.596893,914.935852,321.695221,913.287964,168.703857,906.483887,137.851471,883.516235,144.152069,899.251526,99.072014,729.614807,450.955109,682.76532,320.44812,684.904602,159.911728,682.79834,122.163361,713.005615,130.163025,679.15918,78.229721,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
936,'2018/09/21 18:07:22:938',3,885.800293,438.965363,917.393005,320.870087,914.695435,167.874878,909.364685,136.898956,886.81543,144.127686,901.961792,98.792557,732.848328,452.387146,685.141296,322.649567,685.511902,160.857361,683.819946,121.894775,714.967712,128.729233,680.169495,77.896767,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
937,'2018/09/21 18:07:23:011',3,888.439087,441.19989,920.883179,319.978394,916.966858,166.844467,912.07428,135.625641,887.249268,143.125824,907.002136,94.585983,736.151062,450.43335,687.8974,323.568726,686.723999,162.578918,684.505188,121.403313,715.144531,126.769737,679.34491,77.846191,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
938,'2018/09/21 18:07:23:085',3,889.984497,441.87619,925.19873,316.988068,919.906494,166.183441,915.515198,134.742386,892.31781,141.070129,907.782654,95.828239,738.236145,449.225525,690.546631,322.882141,688.54834,163.531281,688.350342,121.164383,718.654846,126.549736,684.552673,74.69149,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
939,'2018/09/21 18:07:23:152',3,891.29657,442.419586,927.788208,317.588745,923.68811,166.758636,919.500854,133.852539,896.661682,142.628693,911.223267,93.566063,739.618591,448.225403,693.306335,321.906616,691.908936,163.603638,693.173279,120.409187,723.90094,123.710533,688.854248,77.38707,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
940,'2018/09/21 18:07:23:220',3,894.371399,440.362518,930.197266,311.664337,926.576477,163.004257,922.900757,133.241669,899.646606,143.149139,914.998413,95.744827,741.966797,447.848724,696.119934,321.075073,696.480591,160.187408,698.922363,118.062729,730.513855,123.432335,694.370422,74.753098,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
941,'2018/09/21 18:07:23:289',3,894.654053,442.483826,931.213135,316.46167,932.798157,179.114166,926.811279,138.501892,903.263855,143.439621,922.527954,98.646324,742.518738,447.172394,697.776184,319.83371,701.216125,155.642334,704.86615,117.717209,735.026611,123.063721,700.502502,73.261612,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
942,'2018/09/21 18:07:23:359',3,893.535828,445.530609,933.105042,322.11377,937.815918,182.607513,938.877441,142.220856,915.190186,154.296387,933.50824,102.59655,741.692322,445.662842,698.653687,318.177185,706.945557,154.105286,714.446899,116.722275,743.14325,121.654259,710.85376,72.308266,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
943,'2018/09/21 18:07:23:425',3,892.855591,447.285828,934.433289,330.417145,945.968079,178.881775,947.427002,147.357925,924.340271,157.692276,945.766541,108.851883,740.96344,444.91095,698.433411,316.220306,711.605835,153.084213,719.480408,115.189117,748.565125,121.299088,719.176514,71.997879,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
944,'2018/09/21 18:07:23:502',3,890.429504,450.487915,934.756897,332.16217,948.575195,181.706635,954.12793,154.377335,930.076111,159.017151,957.23175,119.77504,740.014709,444.400635,697.459351,311.387756,714.753601,152.036758,722.524658,115.00985,749.626831,126.049744,724.868958,71.935822,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
945,'2018/09/21 18:07:23:570',3,889.619934,451.026184,934.858093,333.282898,951.045166,183.805893,958.26532,157.329346,934.19928,160.972473,962.576599,124.225395,739.041809,444.055176,696.844238,309.00119,717.713928,150.940048,725.321716,114.598778,752.725464,124.150879,728.604248,71.905769,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
946,'2018/09/21 18:07:23:641',3,889.150635,450.986816,934.842896,334.057159,951.737671,184.790894,958.870911,157.409912,934.569153,160.412888,962.734558,124.484016,738.323181,443.89621,696.418945,308.629425,720.202942,150.060913,726.378723,115.1847,754.299622,130.062561,729.2146,71.317047,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
947,'2018/09/21 18:07:23:710',3,889.016052,450.953125,934.653687,334.483582,951.674438,185.177734,955.487122,155.673035,932.524048,157.344559,960.46405,120.574409,737.943481,443.662842,696.287476,308.62088,720.921082,150.278061,725.357178,115.017616,752.665466,127.725624,729.447876,71.894882,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
948,'2018/09/21 18:07:23:779',3,889.016113,450.962006,934.220825,335.826721,950.23877,186.069458,948.840942,152.374527,923.933472,153.642502,951.031616,115.836006,737.794006,443.517731,695.785217,310.105957,720.205627,151.588959,721.7146,116.049133,749.086487,131.307739,725.409302,73.392822,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
949,'2018/09/21 18:07:23:844',3,889.353394,450.922455,933.748352,335.450592,945.529663,183.790802,940.623291,147.602142,914.461853,151.451233,940.913025,110.231018,737.882813,443.584015,695.77002,316.366699,716.870422,154.276184,715.258362,118.701263,742.369385,134.442657,716.957336,76.242218,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
950,'2018/09/21 18:07:23:912',3,891.017517,449.611053,932.32843,327.349426,936.320984,180.840225,930.006714,139.708603,905.02179,146.653259,927.874634,100.650421,738.812866,445.009949,695.324097,317.704163,710.919006,156.119293,706.387024,120.71376,732.636841,132.643158,704.923767,76.279137,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
951,'2018/09/21 18:07:23:984',3,893.348938,447.160645,932.222412,321.749054,931.2995,166.049225,920.558838,133.034424,896.999084,148.986938,917.548462,92.839493,739.6073,445.525879,695.435974,319.667389,704.223328,157.531219,698.375793,123.81649,726.2229,134.853531,694.064209,77.393723,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
952,'2018/09/21 18:07:24:052',3,897.158325,441.558167,931.623108,304.932861,923.935913,163.139343,910.358093,129.800919,887.626953,142.661514,904.716797,89.435577,740.7146,446.146393,695.777832,321.320099,698.785461,166.747299,693.665405,126.990585,721.460999,134.462631,689.386047,82.696136,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
953,'2018/09/21 18:07:24:120',3,904.515259,431.454254,931.489136,306.618713,917.818176,159.993469,903.854492,128.063095,881.173035,140.423279,895.858154,87.554535,744.863953,448.488525,696.26123,322.67395,697.109863,169.652374,692.347778,129.214554,720.832336,137.166458,686.481384,83.398216,0.977331,1091.338257,0.647497,0.97878,0.369511,349.228241,0.863542,0.670645,0.070366
