@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}

@data
5430,'2019/02/24 20:57:02:366',25,274.299988,979,905,953,0,0,-2,-2,15
5431,'2019/02/24 20:57:02:417',25,273.899994,975,905,953.599976,-5,0,0,-1,15
5432,'2019/02/24 20:57:02:468',25,279.799988,979.400024,904.099976,953,-1,-1,-1,0,15
5433,'2019/02/24 20:57:02:519',25,268.200012,917.400024,901.900024,954,0,-55,-4,0,15
5434,'2019/02/24 20:57:02:570',25,274.5,872.599976,902,954.200012,-9,0,0,0,15
5435,'2019/02/24 20:57:02:622',25,274.5,979.299988,900.599976,955.5,0,0,-3,-1,15
5436,'2019/02/24 20:57:02:674',25,274.200012,909.900024,899.5,955,-27,-59,-1,0,15
5437,'2019/02/24 20:57:02:724',25,284,919.599976,898.5,954.400024,-16,0,0,-1,15
5438,'2019/02/24 20:57:02:775',25,276.100006,979,897.400024,954.400024,0,0,0,-2,15
5439,'2019/02/24 20:57:02:826',25,277.299988,966.200012,897.5,954.400024,-5,0,-1,-1,15
5440,'2019/02/24 20:57:02:877',25,272.299988,872.5,896.200012,955.5,-7,-132,-1,-1,15
5441,'2019/02/24 20:57:02:929',25,267.600006,845.799988,895.5,954.299988,-5,0,0,-1,15
5442,'2019/02/24 20:57:02:980',25,278.899994,979,894.900024,954.5,-9,0,-1,-1,15
5443,'2019/02/24 20:57:03:031',25,283.700012,899.200012,895.5,955.599976,-4,-47,0,0,15
5444,'2019/02/24 20:57:03:082',25,279.899994,877.5,896.5,956,-23,-57,0,0,15
5445,'2019/02/24 20:57:03:133',25,262.5,806,896.5,955.599976,-3,0,-1,0,15
5446,'2019/02/24 20:57:03:184',25,267.899994,755,896.5,955.599976,-1,-20,0,0,15
5447,'2019/02/24 20:57:03:235',25,275,760.900024,896,956,-3,-67,0,0,15
5448,'2019/02/24 20:57:03:286',25,264.799988,779.400024,898.400024,955,-4,0,-1,0,15
5449,'2019/02/24 20:57:03:338',25,272.700012,679.400024,898.5,956.400024,-3,-54,0,-1,15
5450,'2019/02/24 20:57:03:390',25,273.899994,674.599976,898.5,955,0,-46,-3,0,15
5451,'2019/02/24 20:57:03:443',25,282.399994,618.5,898.5,956,-16,-59,-1,0,15
5452,'2019/02/24 20:57:03:493',25,275.399994,730.700012,897.5,955.599976,0,-7,0,0,15
5453,'2019/02/24 20:57:03:545',25,262.799988,737.200012,899.700012,955.400024,0,0,-2,-1,15
5454,'2019/02/24 20:57:03:596',25,263.600006,779.799988,900,955.400024,-7,0,-2,-1,15
5455,'2019/02/24 20:57:03:648',25,259.600006,773.200012,900,955.599976,-1,-2,-2,0,15
5456,'2019/02/24 20:57:03:699',25,262.5,695.799988,899.5,956.599976,-17,-18,0,0,15
5457,'2019/02/24 20:57:03:750',25,256.899994,764,899.200012,955,-9,-39,-2,0,15
5458,'2019/02/24 20:57:03:801',25,255.300003,691.599976,900,955.5,-15,-87,0,0,15
5459,'2019/02/24 20:57:03:853',25,252.100006,638.200012,899.900024,955,0,-62,0,0,15
5460,'2019/02/24 20:57:03:904',25,256,791.599976,898.5,955.400024,0,0,-3,-1,15
5461,'2019/02/24 20:57:03:956',25,257.600006,668.799988,900,955,-11,-43,0,0,15
5462,'2019/02/24 20:57:04:007',25,263.799988,667,900,956,0,-22,-2,0,15
5463,'2019/02/24 20:57:04:058',25,272.200012,661.200012,900.5,956.200012,-16,-12,-3,0,15
5464,'2019/02/24 20:57:04:110',25,274.600006,719.799988,899.900024,956,-14,-12,0,0,15
5465,'2019/02/24 20:57:04:161',25,273.200012,734.200012,900.5,955,-16,-60,0,0,15
5466,'2019/02/24 20:57:04:213',25,265.399994,790.400024,899.5,954.799988,-1,0,0,-2,15
5467,'2019/02/24 20:57:04:263',25,265.799988,647.799988,898.5,954.799988,0,-18,0,-2,15
5468,'2019/02/24 20:57:04:315',25,263.200012,705.299988,900,954,-6,-50,0,0,15
5469,'2019/02/24 20:57:04:367',25,254.800003,613.799988,900.400024,955.5,0,-45,0,-1,15
5470,'2019/02/24 20:57:04:418',25,261.200012,621.599976,899.400024,955.200012,-5,-60,-1,-3,15
5471,'2019/02/24 20:57:04:470',25,264.200012,661.799988,899.5,955.599976,-9,-63,-1,0,15
5472,'2019/02/24 20:57:04:520',25,264.799988,578.799988,900.5,955.400024,-10,0,0,0,15
5473,'2019/02/24 20:57:04:572',25,253.800003,561.5,900,954.799988,-10,-49,0,0,15
5474,'2019/02/24 20:57:04:624',25,262.200012,620.200012,900.5,954.400024,0,-7,0,-1,15
5475,'2019/02/24 20:57:04:676',25,262.899994,611.599976,899.700012,955,-13,-54,0,0,15
5476,'2019/02/24 20:57:04:728',25,262.600006,509,900,954,-2,-22,0,0,15
5477,'2019/02/24 20:57:30:803',26,308.899994,89,922.799988,952.5,0,-10,-3,-1,16
5478,'2019/02/24 20:57:30:854',26,665.700012,97,919.5,950.400024,0,0,-1,-1,16
5479,'2019/02/24 20:57:30:905',26,981,151.600006,913.400024,949.099976,0,0,-6,-1,16
5480,'2019/02/24 20:57:30:957',26,980.700012,264.799988,902.799988,945.799988,0,0,-3,-2,16
5481,'2019/02/24 20:57:31:008',26,980.599976,294.600006,902,941.599976,-1,0,0,0,16
5482,'2019/02/24 20:57:31:058',26,980.400024,381.200012,909,944.599976,-1,-22,0,0,16
5483,'2019/02/24 20:57:31:109',26,980,406.600006,913.299988,939.599976,0,0,-1,-3,16
5484,'2019/02/24 20:57:31:160',26,972.700012,420,913.5,936.599976,-73,0,0,-2,16
5485,'2019/02/24 20:57:31:210',26,780.900024,385.700012,916,938.5,-70,-55,0,0,16
5486,'2019/02/24 20:57:31:261',26,816.700012,372.200012,915.900024,935,-23,-4,0,0,16
5487,'2019/02/24 20:57:31:312',26,906.5,384,918,939.400024,-11,0,0,0,16
5488,'2019/02/24 20:57:31:364',26,824.099976,438,917.5,940,0,-5,-1,0,16
5489,'2019/02/24 20:57:31:416',26,791.200012,473.299988,918,940,-88,-7,0,0,16
5490,'2019/02/24 20:57:31:467',26,827.200012,501.799988,918.5,939.799988,0,-18,0,0,16
5491,'2019/02/24 20:57:31:519',26,850.299988,492.399994,919.5,939.400024,-27,0,-1,-1,16
5492,'2019/02/24 20:57:31:570',26,857,493.899994,919.5,937,-84,0,0,0,16
5493,'2019/02/24 20:57:31:621',26,887.400024,524.799988,917.5,935,-46,-26,-1,0,16
5494,'2019/02/24 20:57:31:672',26,871.400024,485.399994,916,932.5,0,-37,0,0,16
5495,'2019/02/24 20:57:31:724',26,797.700012,400.600006,916.5,931.400024,-83,-6,-1,-1,16
5496,'2019/02/24 20:57:31:774',26,849.5,434,915,929.599976,-90,0,-2,0,16
5497,'2019/02/24 20:57:31:824',26,762.5,383,916.900024,929.5,-5,-23,0,-1,16
5498,'2019/02/24 20:57:31:875',26,821.599976,381.600006,919.5,930.400024,0,0,0,-1,16
5499,'2019/02/24 20:57:31:927',26,944.599976,459.100006,923.5,932.200012,-38,-4,0,0,16
5500,'2019/02/24 20:57:31:979',26,980.400024,426.399994,928,933.599976,-1,0,0,0,16
5501,'2019/02/24 20:57:32:030',26,979.5,459,931.5,934.400024,-1,0,0,-1,16
5502,'2019/02/24 20:57:32:081',26,980.099976,555.200012,935.5,936.099976,0,0,-1,0,16
5503,'2019/02/24 20:57:32:131',26,980,496.899994,936.900024,936.5,0,-74,-1,-1,16
5504,'2019/02/24 20:57:32:182',26,980,512.200012,938.099976,936.5,0,-10,-2,0,16
5505,'2019/02/24 20:57:32:234',26,980.599976,402.299988,937.599976,936,0,-64,-1,0,16
5506,'2019/02/24 20:57:32:286',26,980.700012,429.600006,935,934.299988,-1,0,-2,-1,16
5507,'2019/02/24 20:57:32:337',26,980.599976,395,932.200012,931,0,-34,-2,-2,16
5508,'2019/02/24 20:57:32:389',26,980,448.399994,932,932.799988,0,-5,0,0,16
5509,'2019/02/24 20:57:32:440',26,980.599976,540.599976,929.5,930.400024,-1,-6,-1,-1,16
5510,'2019/02/24 20:57:32:490',26,980.099976,508,927.5,928.400024,0,-16,0,-1,16
5511,'2019/02/24 20:57:32:542',26,980,483.799988,928,928.099976,0,-49,0,-1,16
5512,'2019/02/24 20:57:32:594',26,980.799988,464,928,927.5,-1,-5,0,-1,16
5513,'2019/02/24 20:57:32:645',26,980.099976,454.100006,928.5,927.200012,0,-25,-1,0,16
5514,'2019/02/24 20:57:32:696',26,980.099976,471,930,928.599976,0,-7,0,0,16
5515,'2019/02/24 20:57:32:747',26,981,832.5,932.400024,929.5,0,0,-1,-1,16
5516,'2019/02/24 20:57:32:798',26,980,943.400024,932.5,931.5,0,-52,-1,0,16
5517,'2019/02/24 20:57:32:850',26,980.5,861.200012,934,932.5,-1,-66,0,-1,16
5518,'2019/02/24 20:57:32:901',26,980.400024,898.599976,933.799988,935,-1,-94,0,0,16
5519,'2019/02/24 20:57:32:953',26,980,742.799988,934.599976,935.099976,0,-34,-1,-1,16
5520,'2019/02/24 20:57:33:004',26,980.5,648.400024,934.700012,933.400024,-1,-10,-1,0,16
5521,'2019/02/24 20:57:33:055',26,980,781.5,934.5,934.5,0,0,-1,-1,16
5522,'2019/02/24 20:57:33:106',26,980.5,718.5,933.5,933,-1,-49,0,0,16
5523,'2019/02/24 20:57:33:157',26,980.400024,741.400024,933.900024,933,-1,-72,0,0,16
5524,'2019/02/24 20:57:33:209',26,980.099976,660,933,931.400024,0,-66,-2,-1,16
5525,'2019/02/24 20:57:33:261',26,980.099976,654.799988,933.5,929.299988,0,-3,0,-1,16
5526,'2019/02/24 20:57:33:313',26,980.400024,665.900024,931.400024,929.5,-1,-31,0,0,16
5527,'2019/02/24 20:57:33:364',26,980.5,667.200012,931.5,928,-1,-6,-1,0,16
5528,'2019/02/24 20:57:33:416',26,980.099976,594.200012,931.599976,929,0,-70,0,0,16
5529,'2019/02/24 20:57:33:467',26,980.5,583.599976,932,927.5,-1,-32,0,-1,16
5530,'2019/02/24 20:57:33:519',26,980,568.099976,929.599976,926.700012,0,-27,-1,-2,16
5531,'2019/02/24 20:57:33:570',26,980,525.299988,929,925.200012,0,-9,-2,-1,16
5532,'2019/02/24 20:57:33:621',26,980,518.200012,927.799988,925.400024,0,-14,-3,-1,16
5533,'2019/02/24 20:57:33:672',26,980.900024,499,927.200012,926.200012,0,-29,-2,-1,16
5534,'2019/02/24 20:57:33:722',26,980,505.600006,925.400024,923.299988,0,-19,-1,-3,16
5535,'2019/02/24 20:57:33:773',26,978.700012,474,926,923.400024,-16,0,-2,-1,16
5536,'2019/02/24 20:57:33:825',26,917.099976,480.100006,925,921,-73,-33,0,0,16
5537,'2019/02/24 20:57:33:876',26,945.200012,441.399994,926.200012,923,0,-25,-2,0,16
5538,'2019/02/24 20:57:33:928',26,978.599976,380.600006,927.5,921.599976,-14,-26,0,0,16
5539,'2019/02/24 20:57:33:979',26,897.900024,367.899994,927.5,922,-57,0,0,0,16
5540,'2019/02/24 20:57:34:031',26,905.599976,360.799988,927,921,-38,-4,0,-2,16
5541,'2019/02/24 20:57:34:082',26,964.400024,387.5,927.400024,919.5,0,0,0,-1,16
5542,'2019/02/24 20:57:34:133',26,955.099976,405.600006,926.5,920,-33,0,-1,0,16
5543,'2019/02/24 20:57:34:185',26,961.099976,434,927,919.5,-63,-29,0,0,16
5544,'2019/02/24 20:57:34:237',26,839.799988,393.299988,927,920,-96,-7,-2,0,16
5545,'2019/02/24 20:57:34:289',26,839.599976,423.799988,925,920.400024,0,0,0,-1,16
5546,'2019/02/24 20:57:34:340',26,826.5,413.200012,926,919.599976,-32,-7,-2,0,16
5547,'2019/02/24 20:57:34:391',26,895.599976,399.200012,926.200012,920.5,0,-28,-2,-1,16
5548,'2019/02/24 20:57:34:442',26,980.099976,365.600006,924.900024,920.5,0,0,0,-5,16
5549,'2019/02/24 20:57:34:493',26,975.099976,376.799988,926.5,918.400024,-42,-18,0,-1,16
5550,'2019/02/24 20:57:34:544',26,977.400024,358.799988,925.900024,917.5,-26,-10,0,-3,16
5551,'2019/02/24 20:57:34:594',26,966.799988,364.600006,924.5,914.200012,-99,-31,-1,0,16
5552,'2019/02/24 20:57:34:645',26,838.099976,370.399994,924.5,910.400024,-91,0,-1,-1,16
5553,'2019/02/24 20:57:34:696',26,912.299988,434.399994,923,908.5,0,-8,0,0,16
5554,'2019/02/24 20:57:34:748',26,979.900024,446,924.400024,910,-1,0,0,0,16
5555,'2019/02/24 20:57:34:799',26,980.5,489.799988,923.400024,911.5,-1,0,0,-1,16
5556,'2019/02/24 20:57:34:850',26,975.400024,505.299988,925,915,-48,-47,0,0,16
5557,'2019/02/24 20:57:34:901',26,803.400024,532.599976,925,918.200012,-118,0,-2,-3,16
5558,'2019/02/24 20:57:34:952',26,827.700012,769.099976,927,918.5,-63,0,0,-1,16
5559,'2019/02/24 20:57:35:003',26,809.400024,905,927.5,918,-68,0,0,0,16
5560,'2019/02/24 20:57:35:054',26,773.299988,979.200012,929.599976,921,-94,-1,-1,0,16
5561,'2019/02/24 20:57:35:106',26,815.799988,979.099976,929.400024,923,-56,-1,0,0,16
5562,'2019/02/24 20:57:35:158',26,847.900024,980,932,924,-44,0,0,0,16
5563,'2019/02/24 20:57:35:210',26,954.200012,979.599976,932,924.400024,-1,-1,-2,-1,16
5564,'2019/02/24 20:57:35:261',26,980.599976,979.599976,931.5,923.400024,-1,-1,0,-1,16
5565,'2019/02/24 20:57:35:312',26,980.099976,980,931.299988,924,0,0,-1,-2,16
5566,'2019/02/24 20:57:35:364',26,980.099976,979.599976,931,922.799988,-1,-1,0,-1,16
5567,'2019/02/24 20:57:35:416',26,980.099976,979.400024,929.799988,922.200012,-1,-1,-3,-1,16
5568,'2019/02/24 20:57:35:468',26,968.900024,979.599976,927.5,920.400024,-28,-1,-1,-1,16
5569,'2019/02/24 20:57:35:520',26,972.200012,979.599976,927.400024,920,0,0,-1,0,16
5570,'2019/02/24 20:57:35:571',26,967,980,927.299988,920.5,-26,0,0,-1,16
5571,'2019/02/24 20:57:35:622',26,980.299988,979.400024,926.5,921.200012,-1,0,-1,0,16
5572,'2019/02/24 20:57:35:674',26,980,979.400024,927.700012,923.099976,0,-1,0,-1,16
5573,'2019/02/24 20:57:35:726',26,980.099976,934.200012,927.200012,924,0,0,-2,-2,16
5574,'2019/02/24 20:57:35:776',26,976.200012,815.599976,927.5,923.400024,-8,-16,-1,-1,16
5575,'2019/02/24 20:57:35:827',26,952.799988,735.599976,926.900024,922,-92,-63,0,0,16
5576,'2019/02/24 20:57:35:878',26,957.299988,694.400024,927,923.400024,-47,0,-2,-1,16
5577,'2019/02/24 20:57:35:930',26,952,665.700012,927,924,0,-27,-2,0,16
5578,'2019/02/24 20:57:35:982',26,951,620.900024,928.799988,925.599976,0,-7,0,-1,16
5579,'2019/02/24 20:57:36:033',26,980,644.400024,928.299988,925,0,-38,-1,0,16
5580,'2019/02/24 20:57:36:084',26,970,600.200012,929.5,927.599976,-19,0,-1,0,16
5581,'2019/02/24 20:57:36:136',26,962.599976,588.799988,930,927,0,0,-2,0,16
5582,'2019/02/24 20:57:36:187',26,980.599976,607.099976,929.400024,928,0,-26,0,0,16
5583,'2019/02/24 20:57:36:238',26,980.5,578.400024,930.200012,928,-1,-27,-1,0,16
5584,'2019/02/24 20:57:36:288',26,980,564.900024,930,928,0,-67,-2,-2,16
5585,'2019/02/24 20:57:36:339',26,928.099976,515.099976,930,928.5,-87,-5,0,0,16
5586,'2019/02/24 20:57:36:390',26,879.099976,490.200012,929,927.599976,-109,0,-2,0,16
5587,'2019/02/24 20:57:36:442',26,642.700012,503.799988,929,928.400024,-51,0,0,-1,16
5588,'2019/02/24 20:57:36:494',26,660.900024,490.399994,927.5,926.799988,-102,0,0,-2,16
5589,'2019/02/24 20:57:36:545',26,623.900024,572.599976,927.5,928,-80,-24,-1,0,16
5590,'2019/02/24 20:57:36:596',26,722.400024,531,927,927.700012,0,-35,-2,0,16
5591,'2019/02/24 20:57:36:647',26,980.099976,482.899994,925.5,928.599976,0,-49,-1,0,16
5592,'2019/02/24 20:57:36:698',26,980.599976,448,924.599976,927.5,0,-3,-1,-1,16
5593,'2019/02/24 20:57:36:749',26,940,417.200012,925.099976,928,-105,-4,-1,0,16
5594,'2019/02/24 20:57:36:800',26,805.700012,369.600006,924.5,928,0,-32,0,0,16
5595,'2019/02/24 20:57:36:852',26,766.900024,354.200012,923.5,926.599976,-83,0,-1,0,16
5596,'2019/02/24 20:57:36:904',26,767.5,323.600006,924,928.599976,-73,0,0,0,16
5597,'2019/02/24 20:57:36:956',26,660.599976,346.100006,924,927.5,-12,0,0,-3,16
5598,'2019/02/24 20:57:37:007',26,600.599976,351.200012,923.5,927.200012,-60,0,0,-3,16
5599,'2019/02/24 20:57:37:057',26,617.099976,337,924,928.599976,0,-30,0,0,16
5600,'2019/02/24 20:57:37:109',26,638.599976,297.5,925,928.5,-62,-16,0,-1,16
5601,'2019/02/24 20:57:37:161',26,741.099976,330.399994,925,928,-79,0,-2,0,16
5602,'2019/02/24 20:57:37:212',26,696.200012,301.600006,924.5,927.799988,0,0,-1,-2,16
5603,'2019/02/24 20:57:37:264',26,716.799988,395.399994,925.5,928.799988,0,0,-1,-2,16
5604,'2019/02/24 20:57:37:316',26,796.099976,379.399994,925.5,929.200012,-86,0,-1,-3,16
5605,'2019/02/24 20:57:37:367',26,747.900024,364.399994,925.5,929.099976,-7,-24,-1,0,16
5606,'2019/02/24 20:57:37:418',26,797.799988,363.799988,926,929.5,0,-5,0,0,16
5607,'2019/02/24 20:57:37:470',26,794,386.5,925,928.5,-106,-11,0,0,16
5608,'2019/02/24 20:57:37:520',26,719.900024,364.200012,925.5,930.599976,0,-7,-1,0,16
5609,'2019/02/24 20:57:37:571',26,927.200012,386.299988,925.599976,929.5,0,0,-1,0,16
5610,'2019/02/24 20:57:37:622',26,980.900024,473.200012,925,929.299988,-1,0,-2,-1,16
5611,'2019/02/24 20:57:37:673',26,980.5,597.700012,925.5,929,-1,0,-1,0,16
5612,'2019/02/24 20:57:37:724',26,980.099976,575,924.200012,931,-2,-38,-1,0,16
5613,'2019/02/24 20:57:37:776',26,980,630.400024,922.700012,930,0,0,-1,0,16
5614,'2019/02/24 20:57:37:826',26,977,680.200012,925,930.5,-18,-58,0,0,16
5615,'2019/02/24 20:57:37:878',26,921.299988,773.799988,924.900024,930,-65,0,-2,0,16
5616,'2019/02/24 20:57:37:929',26,779.200012,747.200012,925,929.799988,-70,0,-2,-2,16
5617,'2019/02/24 20:57:37:981',26,973.700012,766.400024,926.5,930.799988,-63,0,0,-2,16
5618,'2019/02/24 20:57:38:032',26,958.700012,753.200012,924.5,930.700012,-53,-17,0,0,16
5619,'2019/02/24 20:57:38:083',26,979.400024,762.5,924.799988,930.599976,0,-8,0,0,16
5620,'2019/02/24 20:57:38:134',26,980.299988,780.799988,925,931,-1,-2,-2,0,16
5621,'2019/02/24 20:57:38:186',26,980.400024,862.599976,923.200012,929.5,-1,0,-2,0,16
5622,'2019/02/24 20:57:38:237',26,980.200012,883.700012,923.599976,930,-1,0,-1,0,16
5623,'2019/02/24 20:57:38:289',26,980.700012,964.799988,924,930.299988,-1,-13,-2,-1,16
5624,'2019/02/24 20:57:38:340',26,980.200012,877.099976,924,929.700012,-1,0,0,-1,16
5625,'2019/02/24 20:57:38:391',26,980,906.599976,924.299988,931,0,-28,-1,0,16
5626,'2019/02/24 20:57:38:443',26,980.5,850.599976,924,931.599976,-1,-84,0,-1,16
5627,'2019/02/24 20:57:38:495',26,980,761.5,924.400024,931.599976,0,-38,0,0,16
5628,'2019/02/24 20:57:38:547',26,979.5,776.099976,925.5,932,-11,-37,0,0,16
5629,'2019/02/24 20:57:38:599',26,897.5,717.099976,927,931.5,0,-74,0,-1,16
5630,'2019/02/24 20:57:38:650',26,980,681.799988,927.599976,930.900024,0,0,-1,0,16
5631,'2019/02/24 20:57:38:701',26,980,608.700012,926.799988,931.599976,0,-30,0,-1,16
5632,'2019/02/24 20:57:38:752',26,941.5,579.099976,926.5,930,-61,-15,-1,0,16
5633,'2019/02/24 20:57:38:803',26,797.200012,542.200012,926,928.599976,-47,-37,0,0,16
5634,'2019/02/24 20:57:38:855',26,855,486.899994,924.400024,928.5,0,-39,0,0,16
5635,'2019/02/24 20:57:38:907',26,945.599976,473.200012,923.099976,927,-54,-23,-1,0,16
5636,'2019/02/24 20:57:38:959',26,855.599976,449.200012,924.5,928.599976,-107,-7,-1,0,16
5637,'2019/02/24 20:57:39:011',26,850,415.399994,924,926.400024,-48,-14,0,-1,16
5638,'2019/02/24 20:57:39:062',26,662,393.700012,923.5,924,-42,0,-1,0,16
5639,'2019/02/24 20:57:39:113',26,550.400024,372.200012,920.5,922.400024,-23,-17,0,-1,16
5640,'2019/02/24 20:57:39:164',26,613,320,919.5,919,0,0,-1,0,16
5641,'2019/02/24 20:57:39:216',26,753.299988,328.600006,921,915.400024,-111,0,-2,-1,16
5642,'2019/02/24 20:57:39:268',26,662.200012,366.799988,922,913.299988,-24,0,-2,-1,16
5643,'2019/02/24 20:57:39:319',26,730,296.899994,924,909.5,-73,-31,0,0,16
5644,'2019/02/24 20:57:39:370',26,657.900024,293.799988,925,911,-88,-30,0,0,16
5645,'2019/02/24 20:57:39:422',26,742.299988,262.399994,926.5,915.599976,0,0,-1,0,16
5646,'2019/02/24 20:57:39:473',26,696.799988,298.799988,927,918,-80,-7,0,0,16
5647,'2019/02/24 20:57:39:524',26,564.599976,290,927.5,920.799988,-10,-5,-1,0,16
5648,'2019/02/24 20:57:39:575',26,670.799988,289.5,930,922.5,-18,-3,0,-1,16
5649,'2019/02/24 20:57:39:627',26,647.700012,295.600006,930.900024,923,-63,-3,0,0,16
5650,'2019/02/24 20:57:39:679',26,516.400024,519.200012,929.400024,923.099976,0,0,-2,-1,16
5651,'2019/02/24 20:57:39:730',26,534.900024,676.599976,927,921.799988,-20,-71,-2,-2,16
5652,'2019/02/24 20:57:39:781',26,562.799988,546.200012,925,922.5,-56,0,0,0,16
5653,'2019/02/24 20:57:39:833',26,590.5,416.799988,923.5,923,-93,-48,0,0,16
5654,'2019/02/24 20:57:39:884',26,516.400024,336.399994,924.5,924.400024,-32,-14,-1,0,16
5655,'2019/02/24 20:57:39:935',26,439.100006,313.700012,924.5,925,-42,0,0,0,16
5656,'2019/02/24 20:57:39:987',26,397.5,303.700012,929,927.5,-23,-5,0,0,16
5657,'2019/02/24 20:57:40:038',26,358,361,930.400024,931.5,0,0,0,0,16
5658,'2019/02/24 20:57:40:089',26,447.200012,399.899994,933,932.5,-12,-7,0,0,16
5659,'2019/02/24 20:57:40:140',26,486.600006,470.200012,9.5,932.799988,-31,-2,-3,-2,16
5660,'2019/02/24 20:57:40:191',26,376.600006,480.200012,11,932.400024,-64,-7,-2,-1,16
5661,'2019/02/24 20:57:58:106',27,368.799988,170.800003,0,0,-19,-1,0,0,1
5662,'2019/02/24 20:57:58:158',27,367.899994,173.199997,0.6,0.5,-9,0,-1,0,1
5663,'2019/02/24 20:57:58:209',27,366,169.100006,0,1,-16,-9,0,0,1
5664,'2019/02/24 20:57:58:261',27,368,167.600006,2,0,-16,-8,-4,0,1
5665,'2019/02/24 20:57:58:312',27,370.299988,170.600006,0.2,0,-17,-15,-2,0,1
5666,'2019/02/24 20:57:58:363',27,370.799988,185.600006,0,0,-7,0,0,0,1
5667,'2019/02/24 20:57:58:414',27,373.399994,192.199997,0,0,-4,0,0,0,1
5668,'2019/02/24 20:57:58:466',27,369.600006,188.100006,0.5,1,-8,-2,-1,0,1
5669,'2019/02/24 20:57:58:517',27,375.299988,224.199997,0.1,0,-9,-10,-1,0,1
5670,'2019/02/24 20:57:58:568',27,367.399994,277.200012,1,0.6,-18,0,0,0,1
5671,'2019/02/24 20:57:58:619',27,377.799988,321.600006,0,0,-22,0,0,0,1
5672,'2019/02/24 20:57:58:671',27,376.299988,363.799988,0,0.3,-16,0,0,-1,1
5673,'2019/02/24 20:57:58:721',27,376,441.700012,0.5,0,-10,0,-1,0,1
5674,'2019/02/24 20:57:58:772',27,381.200012,464.799988,0.3,0,-5,-28,-3,0,1
5675,'2019/02/24 20:57:58:823',27,377.899994,526.599976,0.5,1.4,-4,-21,0,-1,1
5676,'2019/02/24 20:57:58:874',27,380.100006,481.799988,1,0,-11,-16,-2,0,1
5677,'2019/02/24 20:57:58:925',27,378.600006,501.700012,0,0.5,-13,-19,0,-1,1
5678,'2019/02/24 20:57:58:976',27,395.5,537.5,0.5,0.4,-14,-45,-1,-1,1
5679,'2019/02/24 20:57:59:027',27,385.799988,496,0.5,0,-22,-28,-1,0,1
5680,'2019/02/24 20:57:59:079',27,386.5,477,1.5,0,-27,-37,0,0,1
5681,'2019/02/24 20:57:59:130',27,382.299988,484.200012,1.5,0,-10,-6,0,0,1
5682,'2019/02/24 20:57:59:181',27,381.399994,464.399994,0,0.1,-11,-11,0,-1,1
5683,'2019/02/24 20:57:59:232',27,378.399994,454.899994,0,1.5,-19,-13,0,0,1
5684,'2019/02/24 20:57:59:284',27,380.799988,437.200012,0,0,-23,-21,0,0,1
5685,'2019/02/24 20:57:59:335',27,394,420.5,0,0.5,-24,-31,0,0,1
5686,'2019/02/24 20:57:59:386',27,390.600006,399.100006,0,1.5,-22,-23,0,-1,1
5687,'2019/02/24 20:57:59:438',27,390.5,393.799988,1,0.8,-4,0,-2,-2,1
5688,'2019/02/24 20:57:59:489',27,391.5,389.799988,0.4,0.5,-1,0,0,0,1
5689,'2019/02/24 20:57:59:540',27,383.5,385.799988,0,0.5,-3,0,0,0,1
5690,'2019/02/24 20:57:59:590',27,382.600006,381.799988,1,0,-20,-20,0,0,1
5691,'2019/02/24 20:57:59:642',27,381.299988,388.200012,1,1.2,-14,0,-2,0,1
5692,'2019/02/24 20:57:59:693',27,390.700012,402.200012,0,0.5,-23,-22,0,-1,1
5693,'2019/02/24 20:57:59:745',27,398,414,0.1,0,-25,-23,-1,0,1
5694,'2019/02/24 20:57:59:797',27,390.700012,429.200012,0,0,-2,0,0,0,1
5695,'2019/02/24 20:57:59:848',27,385.299988,432.200012,0,0.5,-7,-2,0,0,1
5696,'2019/02/24 20:57:59:899',27,380.899994,437.200012,0.1,0,0,-3,-1,0,1
5697,'2019/02/24 20:57:59:951',27,380.899994,438.200012,1,0.8,-24,0,0,-2,1
5698,'2019/02/24 20:58:00:003',27,385.200012,443.899994,0.5,0,-21,-13,-1,0,1
5699,'2019/02/24 20:58:00:053',27,389.299988,441.299988,0,0,-20,-13,0,0,1
5700,'2019/02/24 20:58:00:104',27,388.5,445.200012,0.5,0,0,-7,0,0,1
5701,'2019/02/24 20:58:00:155',27,388.5,437,0.5,0.8,-6,0,-1,-2,1
5702,'2019/02/24 20:58:00:206',27,380.600006,433.799988,0,0,-25,-11,0,0,1
5703,'2019/02/24 20:58:00:257',27,381,428.100006,0.5,0,0,-9,0,0,1
5704,'2019/02/24 20:58:00:308',27,379.600006,419.200012,0.5,1.6,-23,0,-1,-4,1
5705,'2019/02/24 20:58:00:359',27,388,417,0,0.1,-24,-17,0,-1,1
5706,'2019/02/24 20:58:00:411',27,392.299988,414.600006,0,0,-24,-18,0,0,1
5707,'2019/02/24 20:58:00:462',27,391.799988,420.799988,0.1,1,0,-3,-1,0,1
5708,'2019/02/24 20:58:00:514',27,388.899994,420.399994,0,0.2,0,0,0,-2,1
