@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric
@attribute giveme-8 numeric
@attribute giveme-9 numeric
@attribute giveme-10 numeric

@data
11252,'2019/04/11 21:10:59:325',9,105.400002,357.5,0,415.799988,948.200012,?,?,720,220,240,960,330,550,540,100
11253,'2019/04/11 21:10:59:325',9,105.099998,353.799988,0,415,948.400024,?,?,720,220,240,960,330,550,540,100
11254,'2019/04/11 21:10:59:325',9,104.800003,346.799988,0,414.200012,948.599976,?,?,720,220,240,960,330,550,540,100
11255,'2019/04/11 21:10:59:325',9,104.5,339.799988,0,413.399994,948.799988,?,?,720,220,240,960,330,550,540,100
11256,'2019/04/11 21:10:59:325',9,104.400002,332.799988,0,412.600006,949,?,?,720,220,240,960,330,550,540,100
11257,'2019/04/11 21:10:59:325',9,103.800003,325.799988,0,412.5,949.200012,?,?,720,220,240,960,330,550,540,100
11258,'2019/04/11 21:10:59:341',9,103.199997,322.5,0,412.399994,949.5,?,?,720,220,240,960,330,550,540,100
11259,'2019/04/11 21:10:59:341',9,102.599998,315.600006,0,412.299988,949.799988,?,?,720,220,240,960,330,550,540,100
11260,'2019/04/11 21:10:59:341',9,102,308.700012,0,412.200012,950.099976,?,?,720,220,240,960,330,550,540,100
11261,'2019/04/11 21:10:59:341',9,101.5,301.799988,0,412.100006,950.400024,?,?,720,220,240,960,330,550,540,100
11262,'2019/04/11 21:10:59:342',9,100.699997,294.899994,0,412,950.5,?,?,720,220,240,960,330,550,540,100
11263,'2019/04/11 21:10:59:355',9,99.900002,288,0,412,950.799988,?,?,720,220,240,960,330,550,540,100
11264,'2019/04/11 21:10:59:355',9,99.099998,284.399994,0,412.100006,951.099976,?,?,720,220,240,960,330,550,540,100
11265,'2019/04/11 21:10:59:355',9,98.300003,276.600006,0,412.200012,951.400024,?,?,720,220,240,960,330,550,540,100
11266,'2019/04/11 21:10:59:356',9,97.5,268.799988,0,412.299988,951.700012,?,?,720,220,240,960,330,550,540,100
11267,'2019/04/11 21:10:59:356',9,97.199997,261,0,412.399994,952,?,?,720,220,240,960,330,550,540,100
11268,'2019/04/11 21:10:59:356',9,97.400002,253.199997,0,412.5,952.200012,?,?,720,220,240,960,330,550,540,100
11269,'2019/04/11 21:10:59:372',9,97.599998,246.699997,0,412.600006,952.400024,?,?,720,220,240,960,330,550,540,100
11270,'2019/04/11 21:10:59:372',9,97.800003,240.199997,0,412.700012,952.599976,?,?,720,220,240,960,330,550,540,100
11271,'2019/04/11 21:10:59:373',9,97.5,233.699997,0,412.799988,952.799988,?,?,720,220,240,960,330,550,540,100
11272,'2019/04/11 21:10:59:385',9,97.5,227.199997,0,412.899994,953.099976,?,?,720,220,240,960,330,550,540,100
11273,'2019/04/11 21:10:59:385',9,97.5,218.199997,0,413,953.200012,?,?,720,220,240,960,330,550,540,100
11274,'2019/04/11 21:10:59:386',9,97.5,209.199997,0,413,953.299988,?,?,720,220,240,960,330,550,540,100
11275,'2019/04/11 21:10:59:386',9,97.5,204.399994,0,413,953.400024,?,?,720,220,240,960,330,550,540,100
11276,'2019/04/11 21:10:59:386',9,98.699997,199.600006,0,413,953.5,?,?,720,220,240,960,330,550,540,100
11277,'2019/04/11 21:10:59:400',9,99.900002,194.800003,0,412.899994,953.599976,?,?,720,220,240,960,330,550,540,100
11278,'2019/04/11 21:10:59:400',9,100.599998,188.300003,0,412.799988,953.700012,?,?,720,220,240,960,330,550,540,100
11279,'2019/04/11 21:10:59:400',9,101.300003,184.100006,0,412.700012,953.799988,?,?,720,220,240,960,330,550,540,100
11280,'2019/04/11 21:10:59:400',9,102,179.899994,0,412.600006,953.900024,?,?,720,220,240,960,330,550,540,100
11281,'2019/04/11 21:10:59:400',9,105.5,175.699997,0,412.5,954,?,?,720,220,240,960,330,550,540,100
11282,'2019/04/11 21:10:59:415',9,109,171.5,0,412.399994,954.099976,?,?,720,220,240,960,330,550,540,100
11283,'2019/04/11 21:10:59:415',9,112.5,169.800003,0,412.5,954.200012,?,?,720,220,240,960,330,550,540,100
11284,'2019/04/11 21:10:59:415',9,116,167.199997,0,412.600006,954.299988,?,?,720,220,240,960,330,550,540,100
11285,'2019/04/11 21:10:59:415',9,119.5,164.600006,0,412.700012,954.400024,?,?,720,220,240,960,330,550,540,100
11286,'2019/04/11 21:10:59:415',9,121.800003,162,0,412.799988,954.5,?,?,720,220,240,960,330,550,540,100
11287,'2019/04/11 21:10:59:415',9,122.5,159.399994,0,413,954.599976,?,?,720,220,240,960,330,550,540,100
11288,'2019/04/11 21:10:59:432',9,123.199997,158.5,0,413.200012,954.799988,?,?,720,220,240,960,330,550,540,100
11289,'2019/04/11 21:10:59:432',9,123.900002,157.100006,0,413.399994,955,?,?,720,220,240,960,330,550,540,100
11290,'2019/04/11 21:10:59:432',9,124.599998,155.699997,0,413.600006,955.200012,?,?,720,220,240,960,330,550,540,100
11291,'2019/04/11 21:10:59:432',9,123,154.300003,0,413.799988,955.400024,?,?,720,220,240,960,330,550,540,100
11292,'2019/04/11 21:10:59:432',9,123.900002,152.899994,0,414,955.5,?,?,720,220,240,960,330,550,540,100
11293,'2019/04/11 21:10:59:446',9,124.800003,151.5,0,414,955.5,?,?,720,220,240,960,330,550,540,100
11294,'2019/04/11 21:10:59:446',9,125.699997,151,0,413.899994,955.5,?,?,720,220,240,960,330,550,540,100
11295,'2019/04/11 21:10:59:447',9,126.599998,150.899994,0,413.799988,955.5,?,?,720,220,240,960,330,550,540,100
11296,'2019/04/11 21:10:59:447',9,127.5,150.800003,0,413.700012,955.5,?,?,720,220,240,960,330,550,540,100
11297,'2019/04/11 21:10:59:447',9,130,150.699997,0,413.600006,955.5,?,?,720,220,240,960,330,550,540,100
11298,'2019/04/11 21:10:59:447',9,131.899994,150.600006,0,413.5,955.400024,?,?,720,220,240,960,330,550,540,100
11299,'2019/04/11 21:10:59:460',9,133.800003,150.399994,0,413.399994,955.299988,?,?,720,220,240,960,330,550,540,100
11300,'2019/04/11 21:10:59:460',9,135.699997,150.199997,0,413.299988,955.200012,?,?,720,220,240,960,330,550,540,100
11301,'2019/04/11 21:10:59:461',9,137.5,150,0,413.200012,955.099976,?,?,720,220,240,960,330,550,540,100
11302,'2019/04/11 21:10:59:477',9,136.800003,149.800003,0,413.100006,954.900024,?,?,720,220,240,960,330,550,540,100
11303,'2019/04/11 21:10:59:477',9,136.100006,149.399994,0,413,954.799988,?,?,720,220,240,960,330,550,540,100
11304,'2019/04/11 21:10:59:477',9,135.399994,149,0,413,954.700012,?,?,720,220,240,960,330,550,540,100
11305,'2019/04/11 21:10:59:477',9,134.600006,148.199997,0,413,954.599976,?,?,720,220,240,960,330,550,540,100
11306,'2019/04/11 21:10:59:490',9,133.800003,147.399994,0,413,954.599976,?,?,720,220,240,960,330,550,540,100
11307,'2019/04/11 21:10:59:490',9,133,146.600006,0,413.200012,954.599976,?,?,720,220,240,960,330,550,540,100
11308,'2019/04/11 21:10:59:490',9,132.800003,144.399994,0,413.399994,954.599976,?,?,720,220,240,960,330,550,540,100
11309,'2019/04/11 21:10:59:490',9,132.600006,142.800003,0,413.600006,954.599976,?,?,720,220,240,960,330,550,540,100
11310,'2019/04/11 21:10:59:490',9,132.199997,141.199997,0,413.799988,954.599976,?,?,720,220,240,960,330,550,540,100
11311,'2019/04/11 21:10:59:507',9,131.899994,139.600006,0,414,954.700012,?,?,720,220,240,960,330,550,540,100
11312,'2019/04/11 21:10:59:507',9,131.600006,138,0,414.100006,954.900024,?,?,720,220,240,960,330,550,540,100
11313,'2019/04/11 21:10:59:507',9,131.300003,136.199997,0,414.200012,955.099976,?,?,720,220,240,960,330,550,540,100
11314,'2019/04/11 21:10:59:507',9,131,134.399994,0,414.299988,955.299988,?,?,720,220,240,960,330,550,540,100
11315,'2019/04/11 21:10:59:507',9,130.800003,132.600006,0,414.399994,955.5,?,?,720,220,240,960,330,550,540,100
11316,'2019/04/11 21:10:59:507',9,130.100006,130.800003,0,414.5,955.599976,?,?,720,220,240,960,330,550,540,100
11317,'2019/04/11 21:10:59:519',9,129.399994,129,0,414.399994,955.599976,?,?,720,220,240,960,330,550,540,100
11318,'2019/04/11 21:10:59:519',9,128.699997,131.800003,0,414.299988,955.599976,?,?,720,220,240,960,330,550,540,100
11319,'2019/04/11 21:10:59:519',9,128,134.600006,0,414.200012,955.599976,?,?,720,220,240,960,330,550,540,100
11320,'2019/04/11 21:10:59:519',9,127.5,137.399994,0,414.100006,955.599976,?,?,720,220,240,960,330,550,540,100
11321,'2019/04/11 21:10:59:519',9,128.300003,140.199997,0,414,955.5,?,?,720,220,240,960,330,550,540,100
11322,'2019/04/11 21:10:59:536',9,129.100006,142.399994,0,414,955.400024,?,?,720,220,240,960,330,550,540,100
11323,'2019/04/11 21:10:59:536',9,129.899994,145,0,414,955.299988,?,?,720,220,240,960,330,550,540,100
11324,'2019/04/11 21:10:59:536',9,130.699997,147.600006,0,414,955.200012,?,?,720,220,240,960,330,550,540,100
11325,'2019/04/11 21:10:59:536',9,130.300003,150.199997,0,414,955.099976,?,?,720,220,240,960,330,550,540,100
11326,'2019/04/11 21:10:59:552',9,130.399994,152.800003,0,414,954.900024,?,?,720,220,240,960,330,550,540,100
11327,'2019/04/11 21:10:59:552',9,130.5,155.399994,0,414.100006,954.799988,?,?,720,220,240,960,330,550,540,100
11328,'2019/04/11 21:10:59:552',9,130.600006,154.699997,0,414.200012,954.700012,?,?,720,220,240,960,330,550,540,100
11329,'2019/04/11 21:10:59:552',9,130.699997,154,0,414.299988,954.599976,?,?,720,220,240,960,330,550,540,100
11330,'2019/04/11 21:10:59:552',9,130.800003,153.300003,0,414.399994,954.5,?,?,720,220,240,960,330,550,540,100
11331,'2019/04/11 21:10:59:552',9,128.199997,152.600006,0,414.5,954.400024,?,?,720,220,240,960,330,550,540,100
11332,'2019/04/11 21:10:59:565',9,125.599998,152.5,0,414.5,954.299988,?,?,720,220,240,960,330,550,540,100
11333,'2019/04/11 21:10:59:566',9,123,150.899994,0,414.5,954.200012,?,?,720,220,240,960,330,550,540,100
11334,'2019/04/11 21:10:59:566',9,120.400002,149.300003,0,414.5,954.099976,?,?,720,220,240,960,330,550,540,100
11335,'2019/04/11 21:10:59:566',9,119,147.699997,0,414.5,954,?,?,720,220,240,960,330,550,540,100
11336,'2019/04/11 21:10:59:566',9,117.099998,146.100006,0,414.5,954,?,?,720,220,240,960,330,550,540,100
11337,'2019/04/11 21:10:59:582',9,115.199997,144.5,0,414.299988,954,?,?,720,220,240,960,330,550,540,100
11338,'2019/04/11 21:10:59:583',9,113.300003,143,0.1,414.100006,954,?,?,720,220,240,960,330,550,540,100
11339,'2019/04/11 21:10:59:583',9,111.400002,146.300003,0.2,413.899994,954,?,?,720,220,240,960,330,550,540,100
11340,'2019/04/11 21:10:59:583',9,109.5,149.600006,0.3,413.700012,954,?,?,720,220,240,960,330,550,540,100
11341,'2019/04/11 21:10:59:583',9,109,152.899994,0.4,413.5,954,?,?,720,220,240,960,330,550,540,100
11342,'2019/04/11 21:10:59:583',9,109,156.199997,0.5,413.399994,954,?,?,720,220,240,960,330,550,540,100
11343,'2019/04/11 21:10:59:595',9,109,161,0.6,413.5,954,?,?,720,220,240,960,330,550,540,100
11344,'2019/04/11 21:10:59:595',9,109,165.800003,0.6,413.600006,954,?,?,720,220,240,960,330,550,540,100
11345,'2019/04/11 21:10:59:595',9,109,173.899994,0.6,413.700012,954,?,?,720,220,240,960,330,550,540,100
11346,'2019/04/11 21:10:59:595',9,109.5,182,0.6,413.799988,954,?,?,720,220,240,960,330,550,540,100
11347,'2019/04/11 21:10:59:595',9,110,190.100006,0.6,414,954,?,?,720,220,240,960,330,550,540,100
11348,'2019/04/11 21:10:59:595',9,110,198.199997,0.5,414.200012,954,?,?,720,220,240,960,330,550,540,100
11349,'2019/04/11 21:10:59:611',9,110,201.5,0.4,414.399994,953.900024,?,?,720,220,240,960,330,550,540,100
11350,'2019/04/11 21:10:59:611',9,110,204.800003,0.3,414.5,953.799988,?,?,720,220,240,960,330,550,540,100
11351,'2019/04/11 21:10:59:611',9,110,207.300003,0.2,414.600006,953.700012,?,?,720,220,240,960,330,550,540,100
11352,'2019/04/11 21:10:59:611',9,109.5,209.800003,0.1,414.700012,953.599976,?,?,720,220,240,960,330,550,540,100
11353,'2019/04/11 21:10:59:611',9,109,212.300003,0,414.600006,953.5,?,?,720,220,240,960,330,550,540,100
11354,'2019/04/11 21:10:59:611',9,107.599998,214.800003,0,414.5,953.400024,?,?,720,220,240,960,330,550,540,100
11355,'2019/04/11 21:10:59:626',9,106.199997,214,0,414.399994,953.299988,?,?,720,220,240,960,330,550,540,100
11356,'2019/04/11 21:10:59:627',9,104.800003,213.199997,0,414.299988,953.200012,?,?,720,220,240,960,330,550,540,100
11357,'2019/04/11 21:10:59:627',9,103.599998,212.399994,0,414.200012,953.099976,?,?,720,220,240,960,330,550,540,100
11358,'2019/04/11 21:10:59:641',9,102.900002,211.600006,0,414.100006,952.900024,?,?,720,220,240,960,330,550,540,100
11359,'2019/04/11 21:10:59:641',9,102.199997,210.800003,0,414.100006,952.799988,?,?,720,220,240,960,330,550,540,100
11360,'2019/04/11 21:10:59:642',9,101.5,210.699997,0,414.200012,952.700012,?,?,720,220,240,960,330,550,540,100
11361,'2019/04/11 21:10:59:642',9,100.800003,211.399994,0,414.299988,952.599976,?,?,720,220,240,960,330,550,540,100
11362,'2019/04/11 21:10:59:642',9,100.699997,212.100006,0,414.399994,952.5,?,?,720,220,240,960,330,550,540,100
11363,'2019/04/11 21:10:59:657',9,100.599998,217.100006,0,414.5,952.400024,?,?,720,220,240,960,330,550,540,100
11364,'2019/04/11 21:10:59:658',9,101.400002,222.100006,0,414.600006,952.299988,?,?,720,220,240,960,330,550,540,100
11365,'2019/04/11 21:10:59:658',9,102.199997,227.100006,0,414.700012,952.200012,?,?,720,220,240,960,330,550,540,100
11366,'2019/04/11 21:10:59:658',9,103.199997,232.100006,0,414.799988,952.099976,?,?,720,220,240,960,330,550,540,100
11367,'2019/04/11 21:10:59:670',9,104,237.100006,0,414.899994,951.900024,?,?,720,220,240,960,330,550,540,100
11368,'2019/04/11 21:10:59:671',9,104.800003,247,0,415,951.799988,?,?,720,220,240,960,330,550,540,100
11369,'2019/04/11 21:10:59:671',9,105.599998,256.899994,0,415,951.700012,?,?,720,220,240,960,330,550,540,100
11370,'2019/04/11 21:10:59:671',9,106.199997,266.100006,0,415,951.599976,?,?,720,220,240,960,330,550,540,100
11371,'2019/04/11 21:10:59:685',9,106.800003,275.299988,0,415,951.400024,?,?,720,220,240,960,330,550,540,100
11372,'2019/04/11 21:10:59:685',9,106.800003,284.600006,0,415,951.200012,?,?,720,220,240,960,330,550,540,100
11373,'2019/04/11 21:10:59:686',9,106.800003,289.600006,0,415,951,?,?,720,220,240,960,330,550,540,100
11374,'2019/04/11 21:10:59:686',9,106.800003,294.600006,0,415,950.799988,?,?,720,220,240,960,330,550,540,100
11375,'2019/04/11 21:10:59:686',9,106.099998,299.600006,0,415,950.599976,?,?,720,220,240,960,330,550,540,100
11376,'2019/04/11 21:10:59:700',9,105.199997,304.600006,0,415,950.5,?,?,720,220,240,960,330,550,540,100
11377,'2019/04/11 21:10:59:700',9,104.300003,309.600006,0,415.100006,950.5,?,?,720,220,240,960,330,550,540,100
11378,'2019/04/11 21:10:59:700',9,103.400002,307.200012,0,415.200012,950.5,?,?,720,220,240,960,330,550,540,100
11379,'2019/04/11 21:10:59:700',9,102.5,304.799988,0,415.299988,950.5,?,?,720,220,240,960,330,550,540,100
11380,'2019/04/11 21:10:59:700',9,101.800003,302.399994,0,415.399994,950.5,?,?,720,220,240,960,330,550,540,100
11381,'2019/04/11 21:10:59:700',9,100.400002,300,0,415.5,950.599976,?,?,720,220,240,960,330,550,540,100
11382,'2019/04/11 21:10:59:716',9,99,294.100006,0,415.600006,950.700012,?,?,720,220,240,960,330,550,540,100
11383,'2019/04/11 21:10:59:716',9,97.599998,288.200012,0,415.700012,950.799988,?,?,720,220,240,960,330,550,540,100
11384,'2019/04/11 21:10:59:716',9,96.199997,282.299988,0,415.799988,950.900024,?,?,720,220,240,960,330,550,540,100
11385,'2019/04/11 21:10:59:717',9,96.099998,276.399994,0,415.899994,951,?,?,720,220,240,960,330,550,540,100
11386,'2019/04/11 21:10:59:730',9,96,270.5,0,416,951.099976,?,?,720,220,240,960,330,550,540,100
11387,'2019/04/11 21:10:59:730',9,95.900002,264.600006,0,415.899994,951.200012,?,?,720,220,240,960,330,550,540,100
11388,'2019/04/11 21:10:59:730',9,95.800003,260.200012,0,415.799988,951.299988,?,?,720,220,240,960,330,550,540,100
11389,'2019/04/11 21:10:59:730',9,95.699997,255.800003,0,415.700012,951.400024,?,?,720,220,240,960,330,550,540,100
11390,'2019/04/11 21:10:59:730',9,95.599998,251.399994,0,415.600006,951.5,?,?,720,220,240,960,330,550,540,100
11391,'2019/04/11 21:10:59:730',9,95.699997,247,0,415.5,951.599976,?,?,720,220,240,960,330,550,540,100
11392,'2019/04/11 21:10:59:745',9,95.800003,246,0,415.5,951.700012,?,?,720,220,240,960,330,550,540,100
11393,'2019/04/11 21:10:59:746',9,95.900002,241.899994,0,415.5,951.799988,?,?,720,220,240,960,330,550,540,100
11394,'2019/04/11 21:10:59:746',9,96,237.800003,0,415.5,951.900024,?,?,720,220,240,960,330,550,540,100
11395,'2019/04/11 21:10:59:746',9,95.5,233.699997,0,415.5,952,?,?,720,220,240,960,330,550,540,100
11396,'2019/04/11 21:10:59:746',9,94.5,229.600006,0,415.5,952,?,?,720,220,240,960,330,550,540,100
11397,'2019/04/11 21:10:59:760',9,93.5,225.5,0,415.600006,952.099976,?,?,720,220,240,960,330,550,540,100
11398,'2019/04/11 21:10:59:760',9,92.5,219.600006,0,415.700012,952.200012,?,?,720,220,240,960,330,550,540,100
11399,'2019/04/11 21:10:59:760',9,91.5,213.699997,0,415.799988,952.299988,?,?,720,220,240,960,330,550,540,100
11400,'2019/04/11 21:10:59:760',9,90.5,207.800003,0,415.899994,952.400024,?,?,720,220,240,960,330,550,540,100
11401,'2019/04/11 21:10:59:775',9,90,201.899994,0,415.799988,952.5,?,?,720,220,240,960,330,550,540,100
11402,'2019/04/11 21:10:59:775',9,89.5,194.199997,0,415.600006,952.599976,?,?,720,220,240,960,330,550,540,100
11403,'2019/04/11 21:10:59:775',9,89,189.600006,0,415.399994,952.700012,?,?,720,220,240,960,330,550,540,100
11404,'2019/04/11 21:10:59:775',9,88.5,185,0,415.200012,952.799988,?,?,720,220,240,960,330,550,540,100
11405,'2019/04/11 21:10:59:775',9,88.800003,180.399994,0,415,952.900024,?,?,720,220,240,960,330,550,540,100
11406,'2019/04/11 21:10:59:790',9,89.599998,175.800003,0,414.799988,953.099976,?,?,720,220,240,960,330,550,540,100
11407,'2019/04/11 21:10:59:790',9,90.400002,170.399994,0,414.600006,953.200012,?,?,720,220,240,960,330,550,540,100
11408,'2019/04/11 21:10:59:790',9,91.199997,167.800003,0,414.399994,953.299988,?,?,720,220,240,960,330,550,540,100
11409,'2019/04/11 21:10:59:790',9,92,165.199997,0,414.200012,953.400024,?,?,720,220,240,960,330,550,540,100
11410,'2019/04/11 21:10:59:791',9,93.5,162.600006,0,414,953.5,?,?,720,220,240,960,330,550,540,100
11411,'2019/04/11 21:10:59:805',9,95,160,0,414.100006,953.599976,?,?,720,220,240,960,330,550,540,100
11412,'2019/04/11 21:10:59:805',9,96.5,159.899994,0,414.200012,953.700012,?,?,720,220,240,960,330,550,540,100
11413,'2019/04/11 21:10:59:805',9,98,159.800003,0,414.299988,953.799988,?,?,720,220,240,960,330,550,540,100
11414,'2019/04/11 21:10:59:805',9,99.5,159.699997,0,414.399994,953.900024,?,?,720,220,240,960,330,550,540,100
11415,'2019/04/11 21:10:59:805',9,99.599998,159.600006,0,414.5,954,?,?,720,220,240,960,330,550,540,100
11416,'2019/04/11 21:10:59:822',9,99.699997,159.5,0,414.600006,954.099976,?,?,720,220,240,960,330,550,540,100
11417,'2019/04/11 21:10:59:822',9,99.800003,160.199997,0,414.5,954.200012,?,?,720,220,240,960,330,550,540,100
11418,'2019/04/11 21:10:59:822',9,99.900002,162,0,414.399994,954.299988,?,?,720,220,240,960,330,550,540,100
11419,'2019/04/11 21:10:59:822',9,100,163.800003,0,414.299988,954.400024,?,?,720,220,240,960,330,550,540,100
11420,'2019/04/11 21:10:59:822',9,99.400002,165.600006,0,414.200012,954.5,?,?,720,220,240,960,330,550,540,100
11421,'2019/04/11 21:10:59:822',9,100.099998,167.399994,0,414,954.599976,?,?,720,220,240,960,330,550,540,100
11422,'2019/04/11 21:10:59:835',9,100.800003,168.5,0,413.799988,954.799988,?,?,720,220,240,960,330,550,540,100
11423,'2019/04/11 21:10:59:835',9,101.5,169.600006,0,413.600006,955,?,?,720,220,240,960,330,550,540,100
11424,'2019/04/11 21:10:59:835',9,102.199997,170.699997,0,413.399994,955.200012,?,?,720,220,240,960,330,550,540,100
11425,'2019/04/11 21:10:59:835',9,102.5,171.800003,0,413.200012,955.400024,?,?,720,220,240,960,330,550,540,100
11426,'2019/04/11 21:10:59:850',9,102.800003,172.899994,0,413,955.599976,?,?,720,220,240,960,330,550,540,100
11427,'2019/04/11 21:10:59:850',9,103.099998,174,0,413.100006,955.799988,?,?,720,220,240,960,330,550,540,100
11428,'2019/04/11 21:10:59:850',9,103.400002,174.399994,0,413.200012,956,?,?,720,220,240,960,330,550,540,100
11429,'2019/04/11 21:10:59:850',9,103.699997,174.800003,0,413.299988,956.200012,?,?,720,220,240,960,330,550,540,100
11430,'2019/04/11 21:10:59:851',9,104,175.199997,0,413.399994,956.400024,?,?,720,220,240,960,330,550,540,100
11431,'2019/04/11 21:10:59:851',9,102.099998,175.600006,0,413.5,956.599976,?,?,720,220,240,960,330,550,540,100
11432,'2019/04/11 21:10:59:865',9,100.199997,176,0,413.700012,956.700012,?,?,720,220,240,960,330,550,540,100
11433,'2019/04/11 21:10:59:865',9,98.300003,180.699997,0,413.899994,956.799988,?,?,720,220,240,960,330,550,540,100
11434,'2019/04/11 21:10:59:865',9,96.400002,185.399994,0,414.100006,956.900024,?,?,720,220,240,960,330,550,540,100
11435,'2019/04/11 21:10:59:865',9,95.5,190.100006,0,414.299988,957,?,?,720,220,240,960,330,550,540,100
11436,'2019/04/11 21:10:59:865',9,94.300003,194.800003,0,414.5,957,?,?,720,220,240,960,330,550,540,100
11437,'2019/04/11 21:10:59:881',9,93.099998,199.5,0,414.399994,957,?,?,720,220,240,960,330,550,540,100
11438,'2019/04/11 21:10:59:881',9,91.900002,203.800003,0,414.299988,957,?,?,720,220,240,960,330,550,540,100
11439,'2019/04/11 21:10:59:881',9,90.699997,208.100006,0,414.200012,957,?,?,720,220,240,960,330,550,540,100
11440,'2019/04/11 21:10:59:881',9,90.099998,212.399994,0,414.100006,957,?,?,720,220,240,960,330,550,540,100
11441,'2019/04/11 21:10:59:896',9,90.400002,216.699997,0,414,956.900024,?,?,720,220,240,960,330,550,540,100
